student_id,course_id
D085928268,2158
D085928268,2156
D085928268,2157
D085931794,2132
D085931794,2136
D085931794,2134
D085931794,2139
D085931794,2137
D085931794,2971
D085931794,2181
D085931794,2968
D085931794,3767
D085931794,3027
D085931794,2138
D085931794,2135
D085932159,2195
D085932159,3827
D085932159,2872
D085932159,1325
D085932159,1970
D085932159,2194
D085932159,2983
D085932159,2196
D085934399,2139
D085934399,2137
D085934399,2986
D085934399,2950
D085934399,3818
D085934399,3767
D085934399,2138
D085934399,2135
D085934399,2136
D085934399,2869
D085934399,2132
D085934399,2134
D085935327,1346
D085935327,1348
D085935327,2192
D085935327,2974
D085935327,1971
D085936096,2159
D085936096,2997
D085936096,2938
D085936096,2156
D085936096,2160
D085936096,2872
D085936096,2157
D085936096,2158
D085936096,2882
D085936294,2196
D085936294,2194
D085936294,2906
D085936294,2195
D085940284,2140
D085940284,2142
D085940284,3767
D085940284,2145
D085940284,2146
D085940284,2905
D085940284,2143
D085940284,2144
D085940284,2147
D085940710,2156
D085940710,2901
D085940710,2160
D085940710,2157
D085940710,1362
D085940710,3013
D085940710,2967
D085940710,2159
D085940710,1312
D085940710,2158
D085948068,2870
D085948068,1340
D085948068,1341
D085952744,1348
D085952744,1346
D085952744,3001
D085953529,1307
D085953529,2973
D085953529,1308
D085953529,3808
D085953529,1309
D085953529,3780
D085956360,2171
D085956360,2170
D085956360,2198
D085956360,2168
D085956360,2863
D085962675,1306
D085962675,2902
D085962675,3779
D085962675,2901
D085962675,2971
D085962675,1305
D085962675,2002
D085962675,1304
D085962743,2175
D085962743,2174
D085962743,2997
