student_id,course_id
D015547903,1321
D015547903,2004
D015547903,2156
D015547903,2920
D015547903,2159
D015547903,2921
D015547903,2157
D015549655,2139
D015549655,2984
D015549655,2894
D015549655,2138
D015549655,3767
D015549655,2132
D015549655,2876
D015549655,2895
D015549655,2134
D015549655,2135
D015549655,2962
D015549655,2137
D015549655,2136
D015556059,2949
D015556059,2172
D015556059,2188
D015556059,2175
D015556059,2191
D015556059,2174
D015556059,2959
D015557643,1341
D015557643,1322
D015557643,1340
D015562647,2203
D015562647,2986
D015562647,2163
D015562647,1326
D015562647,2202
D015562647,1338
D015562647,1337
D015563125,2176
D015563125,1318
D015563125,2915
D015563125,2929
D015563125,1319
D015563125,1320
D015565235,1971
D015565235,2902
D015565235,2196
D015565235,2165
D015565235,2194
D015565235,2873
D015565235,2195
D015565402,2180
D015565402,2972
D015565402,1281
D015565402,1283
D015565402,1278
D015565402,1282
D015565402,2917
D015565402,1276
D015565402,1274
D015565402,1280
D015565402,1279
D015565402,2002
D015566744,2961
D015566744,3897
D015566744,2958
D015566744,1303
D015566744,1299
D015566744,1310
D015566744,1300
D015566744,1302
D015566744,1294
D015566744,1298
D015566744,1301
D015566744,1296
D015568274,3780
D015568274,1317
D015568274,1315
D015568274,1316
D015568274,2181
D015568274,2163
D015568274,2919
D015568892,2884
D015568892,2170
D015568892,1330
D015568892,2867
D015568892,2171
D015568892,2190
D015568892,2168
D015568892,2959
D015569387,2922
D015569387,2194
D015569387,2196
D015569387,2195
D015572554,1298
D015572554,1301
D015572554,1303
D015572554,1296
D015572554,1300
D015572554,2959
D015572554,1299
