student_id,course_id
D0847898,3006
D0847898,2157
D0847907,2873
D0847907,1304
D0847907,2954
D0847907,1305
D0847907,1306
D0847907,2887
D0847907,2991
D0847907,3779
D0847907,3035
D0847945,3049
D0847945,2920
D0847945,2912
D0847945,2179
D0847945,3038
D0847975,2980
D0847975,3767
D0847975,2140
D0847975,3041
D0847975,2953
D0847975,2144
D0847975,2142
D0847975,3037
D0847975,2146
D0847975,2143
D0847975,2147
D0847975,2145
D0847986,1276
D0847986,1283
D0847986,1282
D0847986,1280
D0847986,1278
D0847986,1281
D0847986,1274
D0847986,1277
D0847986,1279
D0848051,3812
D0848051,2185
D0848051,2004
D0848051,2976
D0848051,1317
D0848051,1315
D0848051,1312
D0848051,3780
D0848051,1316
D0848062,3818
D0848062,1331
D0848062,3892
D0848062,1332
D0848062,1361
D0848062,2177
D0848062,2937
D0848073,3809
D0848073,2943
D0848073,3038
D0848073,2964
D0848073,2882
D0848074,2002
D0848074,2994
D0848074,3811
D0848074,3021
D0848074,3033
D0848081,1306
D0848081,1305
D0848081,3828
D0848081,1304
D0848081,2185
D0848081,3027
D0848081,2991
D0848081,3010
D0848081,3779
D0848088,1348
D0848088,1347
D0848088,1346
D0848172,2964
D0848172,2901
D0848172,1322
D0848172,2927
D0848172,2956
D0848199,3780
D0848199,1316
D0848199,3017
D0848199,3036
D0848199,2936
D0848199,1317
D0848199,1315
D0848199,2178
D0848199,1349
D0848231,1282
D0848231,1274
D0848231,1277
D0848231,1276
D0848231,1280
D0848231,1283
D0848231,1279
D0848231,1281
D0848231,1278
D0848237,1280
D0848237,1282
