student_id,course_id
D0886177,2899
D0886177,3012
D0886177,3011
D0886223,3015
D0886223,1313
D0886223,3038
D0886223,1325
D0886223,1352
D0886243,1326
D0886243,2171
D0886243,2168
D0886243,2170
D0886243,1351
D0886243,3025
D0886243,1352
D0886243,2980
D0886247,2195
D0886247,2196
D0886247,2938
D0886247,2163
D0886247,2862
D0886247,2882
D0886247,2194
D0886292,1348
D0886292,1347
D0886292,1346
D0886309,1286
D0886309,1288
D0886309,1290
D0886309,1291
D0886309,1289
D0886309,1287
D0886309,1284
D0886309,1292
D0886309,1293
D0886311,2908
D0886311,2912
D0886311,2989
D0886311,2910
D0886311,2926
D0886317,1290
D0886317,1284
D0886317,1287
D0886317,1288
D0886317,1293
D0886317,1291
D0886317,1292
D0886317,1286
D0886317,1289
D0886359,1308
D0886359,2903
D0886359,3035
D0886359,3829
D0886359,3780
D0886359,1307
D0886359,2922
D0886359,3033
D0886359,1309
D0886367,3829
D0886367,2203
D0886367,2166
D0886367,2891
D0886367,2895
D0886413,1308
D0886413,2981
D0886413,3889
D0886413,3045
D0886413,1309
D0886413,3780
D0886413,1307
D0886413,3000
D0886413,2942
D0886429,2182
D0886429,2908
D0886429,1338
D0886429,2981
D0886429,2968
D0886429,1337
D0886429,2148
D0886437,2870
D0886437,2973
D0886437,3767
D0886437,3000
D0886437,2993
D0886437,2138
D0886437,2137
D0886437,2139
D0886437,2135
D0886437,2132
D0886437,2136
D0886437,2134
D0886458,1346
D0886458,1348
D0886458,1347
D0886502,1338
D0886502,2942
D0886502,2881
D0886502,3049
D0886502,2193
D0886502,1337
