student_id,course_id
D0571275,3040
D0571275,2135
D0571275,2976
D0571275,2132
D0571275,2139
D0571275,2136
D0571275,2137
D0571308,1323
D0571308,3893
D0571308,3007
D0571308,1340
D0571308,2880
D0571308,1341
D0571325,2894
D0571325,3829
D0571325,2950
D0571325,3820
D0571325,3010
D0571342,1305
D0571342,3038
D0571342,1304
D0571342,2148
D0571342,3779
D0571342,2162
D0571342,3017
D0571342,1328
D0571342,1306
D0571344,2157
D0571344,2904
D0571344,2159
D0571344,2160
D0571344,3025
D0571344,3000
D0571344,2156
D0571344,3023
D0571344,2878
D0571344,2158
D0571354,3015
D0571354,1338
D0571354,2883
D0571354,3010
D0571354,2148
D0571354,1337
D0571354,2929
D000571364,3813
D000571364,2159
D000571364,2158
D000571364,3014
D000571364,2157
D000571364,2896
D000571364,2160
D000571364,2156
D0571388,1348
D0571388,1346
D0571388,1347
D0571393,3045
D0571393,2153
D0571393,3004
D0571393,2152
D0571393,2986
D0571393,2151
D0571393,3815
D0571393,2154
D0571393,2150
D0571393,2895
D0571397,1320
D0571397,2996
D0571397,1312
D0571397,1319
D0571397,1968
D0571397,3008
D0571397,2180
D0571397,1318
D0571410,2965
D0571410,2150
D0571410,2151
D0571410,2152
D0571410,2153
D0571410,2154
D0571410,3017
D0571433,1276
D0571433,1278
D0571433,1283
D0571433,1277
D0571433,1281
D0571433,1274
D0571433,1280
D0571433,1282
D0571433,1279
D0571464,3891
D0571464,1324
D0571464,2195
D0571464,2149
D0571464,3898
D0571464,2196
D0571464,3026
D0571464,2194
D0571466,2981
D0571466,3898
D0571466,3808
