student_id,course_id
D058571675,1284
D058571675,2972
D058571675,2884
D058573648,2150
D058573648,2153
D058573648,2927
D058573648,2151
D058573648,2154
D058573648,2152
D058581179,3009
D058581179,1341
D058581179,1340
D058581469,1341
D058581469,1340
D058581469,2952
D058581971,2916
D058581971,2876
D058581971,2890
D058581971,1305
D058581971,1306
D058581971,2913
D058581971,1304
D058581971,3779
D058588192,2162
D058588192,2961
D058588192,2883
D058588192,2145
D058588192,2971
D058588192,3767
D058588192,2143
D058588192,2147
D058588192,2144
D058588192,2146
D058588192,2140
D058588192,2142
D058589137,1290
D058589137,1291
D058589137,1289
D058589137,1293
D058589137,1284
D058589137,2877
D058589137,1286
D058589137,1292
D058589137,1288
D058591260,2132
D058591260,2134
D058591260,2136
D058591260,2139
D058591260,3767
D058591260,3897
D058591260,2135
D058591260,2138
D058591260,2137
D058593738,2973
D058593738,2874
D058593738,1322
D058593738,2949
D058593738,2175
D058593738,2914
D058593738,2172
D058593738,2174
D058597859,1968
D058597859,1346
D058597859,2936
D058597859,2872
D058597859,1348
D058597859,1310
D058600009,2135
D058600009,2138
D058600009,2134
D058600009,2965
D058600009,2925
D058600009,2136
D058600009,2139
D058600009,2192
D058600009,2132
D058600009,3767
D058600009,1355
D058600009,2942
D058600009,2137
D058600160,2960
D058600160,2001
D058600160,2158
D058600160,2160
D058600160,2953
D058600160,2157
D058600160,2159
D058600160,2190
D058600160,2156
D058600160,2884
D058600740,1304
D058600740,3011
D058600740,3779
D058600740,2864
D058600740,2878
D058600740,1305
D058600740,1306
D058601884,2899
D058601884,2938
D058601884,2153
