student_id,course_id
D0783396,2971
D0783440,2168
D0783440,2171
D0783440,2170
D0783440,2891
D0783440,2943
D0783456,1313
D0783456,2916
D0783456,3029
D0783456,1973
D0783456,3815
D0783466,3900
D0783466,3023
D0783466,2913
D0783466,1319
D0783466,2942
D0783466,1320
D0783466,1318
D0783466,2904
D0783474,2147
D0783474,2145
D0783474,3767
D0783474,2140
D0783474,3892
D0783474,2143
D0783474,2146
D0783474,2142
D0783474,2144
D0783487,3008
D0783487,2921
D0783487,1355
D0783487,2928
D0783487,2987
D0783498,3020
D0783498,1337
D0783498,2198
D0783498,2947
D0783498,3027
D0783498,1338
D0783498,3038
D0783504,2146
D0783504,2140
D0783504,2147
D0783504,2145
D0783504,3828
D0783504,2144
D0783504,2963
D0783504,3767
D0783504,2143
D0783504,2928
D0783504,2142
D0783506,2983
D0783506,2899
D0783506,2884
D0783506,2996
D0783506,2989
D0783512,2143
D0783512,2140
D0783512,2147
D0783512,2146
D0783512,2916
D0783512,3767
D0783512,2142
D0783512,3020
D0783512,2144
D0783512,2182
D0783512,2145
D0783523,3035
D0783523,3828
D0783523,3829
D0783523,1304
D0783523,2178
D0783523,1306
D0783523,3014
D0783523,3779
D0783523,1305
D0783529,2915
D0783529,3897
D0783529,1360
D0783529,2912
D0783529,1355
D0783581,3779
D0783581,3042
D0783581,2984
D0783581,2893
D0783581,2873
D0783581,2870
D0783581,1305
D0783581,1304
D0783581,1306
D0783590,1970
D0783590,2136
D0783590,2135
D0783590,3030
D0783590,2134
D0783590,2132
D0783590,2137
D0783590,2958
D0783590,2148
D0783590,2139
