student_id,course_id
D0889757,2193
D0889757,1354
D0889757,3019
D0889757,2180
D0889784,2174
D0889784,2895
D0889784,3025
D0889784,2980
D0889784,2175
D0889784,2172
D0889784,2865
D0889784,2164
D0889785,1282
D0889785,1280
D0889785,1283
D0889785,1277
D0889785,1274
D0889785,1276
D0889785,1279
D0889785,1278
D0889785,1281
D0889816,3030
D0889816,2881
D0889816,2946
D0889816,1315
D0889816,1317
D0889816,3780
D0889816,2999
D0889816,1316
D0889816,2927
D0889826,2151
D0889826,2152
D0889826,2154
D0889826,3038
D0889826,2150
D0889826,2968
D0889826,2186
D0889826,3025
D0889826,2153
D0889826,2956
D0889837,2134
D0889837,2136
D0889837,3767
D0889837,2137
D0889837,2132
D0889837,2880
D0889837,2139
D0889837,2135
D0889837,3010
D0889837,2138
D0889849,1282
D0889849,1281
D0889849,1274
D0889849,1276
D0889849,1279
D0889849,1283
D0889849,1277
D0889849,1280
D0889849,1278
D0889886,1277
D0889886,1276
D0889886,1280
D0889886,1282
D0889886,1281
D0889886,1279
D0889886,1274
D0889886,1278
D0889886,1283
D0889936,3891
D0889936,1332
D0889936,2890
D0889936,1331
D0889982,1317
D0889982,1323
D0889982,1315
D0889982,2190
D0889982,2965
D0889982,3780
D0889982,1316
D0889982,2972
D0889987,2150
D0889987,2922
D0889987,2152
D0889987,3034
D0889987,2153
D0889987,3889
D0889987,2154
D0889987,3033
D0889987,2151
D0889987,2862
D0890015,3041
D0890015,2912
D0890015,2168
D0890015,2971
D0890015,2892
D0890015,2170
D0890015,2932
D0890015,2171
D0890028,2982
D0890028,1351
