student_id,course_id
D0818280,2145
D0818280,2182
D0818280,2146
D0818280,2140
D0818280,2144
D0818286,3780
D0818286,1309
D0818286,1307
D0818286,1325
D0818286,1308
D0818286,2004
D0818286,3049
D0818286,2202
D0818286,2148
D0818302,2134
D0818302,2137
D0818302,2139
D0818302,3767
D0818302,2138
D0818302,3028
D0818302,2135
D0818302,3038
D0818302,2132
D0818302,2878
D0818302,2136
D0818313,2996
D0818313,3809
D0818313,2903
D0818313,2887
D0818313,3827
D0818369,3014
D0818369,1331
D0818369,2983
D0818369,2879
D0818369,2870
D0818369,3030
D0818369,1332
D0818431,2975
D0818431,3809
D0818431,1349
D0818431,2925
D0818431,2964
D0818432,2154
D0818432,3018
D0818432,2151
D0818432,3900
D0818432,2152
D0818432,2150
D0818432,3045
D0818432,2153
D0818450,1360
D0818450,2879
D0818450,2892
D0818450,2171
D0818450,2954
D0818450,3033
D0818450,2170
D0818450,2168
D0818457,1367
D0818457,2160
D0818457,1354
D0818457,2159
D0818457,2968
D0818457,2157
D0818457,1327
D0818457,2158
D0818457,3040
D0818457,2156
D0818460,1289
D0818460,1286
D0818460,1292
D0818460,1284
D0818460,1293
D0818460,1288
D0818460,1291
D0818460,1287
D0818460,1290
D0818489,2900
D0818489,2870
D0818489,1331
D0818489,3812
D0818489,2876
D0818489,2928
D0818489,1332
D0818495,2195
D0818495,2196
D0818495,1361
D0818495,2913
D0818495,2194
D0818495,1322
D0818495,2945
D0818495,2944
D0818505,3816
D0818505,1364
D0818505,3039
D0818505,2198
D0818505,3780
D0818505,1309
D0818505,1307
D0818505,2903
