student_id,course_id
D011493396,3897
D011493396,1316
D011493396,1315
D011493396,2986
D011493716,1284
D011493716,1290
D011493716,3897
D011493716,2911
D011493716,1291
D011493716,3029
D011493716,2871
D011493716,1292
D011493716,1289
D011493716,1288
D011493716,1293
D011493716,1286
D011499756,2170
D011499756,2883
D011499756,2171
D011499756,2168
D011501046,2158
D011501046,2160
D011501046,2159
D011501046,2157
D011501046,2156
D011501046,2192
D011501091,2979
D011501091,1331
D011501091,2965
D011501091,1332
D011502012,1282
D011502012,1274
D011502012,1276
D011502012,1283
D011502012,1280
D011502012,1281
D011502012,2876
D011502012,2978
D011502012,1278
D011502012,2916
D011502012,2989
D011502012,1279
D011508113,2989
D011508113,2951
D011508113,1296
D011508113,1301
D011508113,1298
D011508113,1299
D011508113,1294
D011508113,1310
D011508113,1302
D011508113,1300
D011508113,2883
D011508113,2929
D011508113,1303
D011509783,1338
D011509783,3891
D011509783,1337
D011511984,2180
D011511984,1349
D011511984,2944
D011511984,1973
D011511984,2152
D011511984,1321
D011511984,2154
D011511984,2150
D011511984,2153
D011511984,2151
D011512547,2908
D011512547,1319
D011512547,1318
D011512547,2896
D011512547,1320
D011514442,1362
D011514442,2175
D011514442,2174
D011514442,2874
D011514442,2172
D011514442,1355
D011514442,2191
D011516392,1318
D011516392,1320
D011516392,2165
D011516392,2192
D011516392,1319
D011516491,2174
D011516491,1967
D011516491,2959
D011516491,2175
D011516491,2870
D011516491,2973
D011516491,2172
D011516491,2887
D011516668,1278
D011516668,1280
D011516668,2176
D011516668,1283
D011516668,1279
D011516668,1274
D011516668,2985
