student_id,course_id
D096235263,2953
D096235263,1330
D096236048,1346
D096236048,1364
D096236048,1348
D096236840,2158
D096236840,2157
D096236840,2156
D096236840,2160
D096236840,2159
D096236840,1973
D096236840,2947
D096236840,3014
D096241424,3818
D096241424,2152
D096241424,2153
D096241424,2929
D096241424,2150
D096241424,1321
D096241424,2154
D096241424,2151
D096243121,1346
D096243121,2936
D096243121,1348
D096243121,1364
D096243848,2138
D096243848,2975
D096243848,2135
D096243848,2136
D096243848,3767
D096243848,2132
D096243848,3015
D096243848,2139
D096243848,2137
D096243848,2188
D096243848,2134
D096243848,1367
D096247396,1299
D096247396,2954
D096247396,1302
D096247396,1296
D096247396,1301
D096247396,1294
D096247396,2864
D096247396,1298
D096247396,2176
D096247396,1303
D096247396,1300
D096249079,2968
D096249079,1320
D096249079,1318
D096249079,1319
D096249079,2876
D096249727,1320
D096249727,3809
D096249727,2971
D096249727,2915
D096249727,1351
D096249727,1318
D096249727,2181
D096249727,1319
D096254455,1304
D096254455,1306
D096254455,2871
D096254455,1305
D096254455,3809
D096254455,3779
D096254844,2196
D096254844,2195
D096254844,2873
D096254844,2194
D096255711,2139
D096255711,2132
D096255711,2137
D096255711,2138
D096255711,2135
D096255711,2136
D096255711,3767
D096255711,2134
D096255711,3035
D096256275,1317
D096256275,3780
D096256275,1315
D096256275,1316
D096256275,2915
D096256541,1300
D096256541,1294
D096256541,1298
D096256541,1303
D096256541,1301
D096256541,1296
D096256541,1302
D096256541,1299
D096256541,2906
D096260449,1348
D096260449,2184
D096260449,1346
D096267882,2195
D096267882,2196
D096267882,2194
