student_id,course_id
D0932970,1335
D0932970,2960
D0932970,2931
D0932970,1334
D0932970,3019
D0932972,3042
D0932972,2927
D0932972,3039
D0932972,3816
D0932972,1332
D0932972,1331
D0932972,3897
D0932978,1309
D0932978,1308
D0932978,1322
D0932978,1307
D0932978,3780
D0932978,2974
D0932978,2993
D0932978,2948
D0932978,2996
D0932986,2159
D0932986,2182
D0932986,2940
D0932986,2157
D0932986,2158
D0932986,2156
D0932986,2160
D0932986,3000
D0932995,2920
D0932995,2964
D0932995,1334
D0932995,2908
D0932995,1335
D0932995,2004
D0932995,2985
D0933010,2897
D0933010,2176
D0933010,2168
D0933010,2170
D0933010,2970
D0933010,2906
D0933010,2171
D0933010,2925
D0933012,2931
D0933012,2966
D0933012,2182
D0933012,1341
D0933012,3024
D0933012,1340
D0933012,2868
D0933025,2195
D0933025,2196
D0933025,1353
D0933025,2980
D0933025,2875
D0933025,2194
D0933025,2876
D0933025,2870
D0933036,1970
D0933036,2868
D0933036,3018
D0933036,3045
D0933036,2921
D0933044,2927
D0933044,3829
D0933044,2871
D0933044,2874
D0933044,2930
D0933073,2893
D0933073,2914
D0933073,3024
D0933073,2184
D0933073,2988
D0933116,1277
D0933116,1274
D0933116,1283
D0933116,1282
D0933116,1276
D0933116,1281
D0933116,1279
D0933116,1278
D0933116,1280
D0933187,2921
D0933187,3049
D0933187,3009
D0933187,2989
D0933187,2196
D0933187,2195
D0933187,2194
D0933187,3033
D0933190,2149
D0933190,2915
D0933190,1313
D0933190,3025
D0933190,2897
D0933197,2938
D0933197,3899
D0933197,3809
D0933197,3040
