student_id,course_id
D085857032,2925
D085858206,1332
D085858206,1331
D085858206,1313
D085858206,2915
D085866232,1305
D085866232,3779
D085866232,1306
D085866232,2971
D085866232,1304
D085867413,2964
D085867413,2901
D085867413,1319
D085867413,3007
D085867413,1318
D085867413,1320
D085870505,2873
D085870505,3820
D085870505,1300
D085870505,1301
D085870505,1360
D085870505,1303
D085870505,1296
D085870505,1302
D085870505,1299
D085870505,1298
D085870505,1294
D085870772,3780
D085870772,2978
D085870772,1317
D085870772,1316
D085870772,1315
D085876545,2142
D085876545,1325
D085876545,2140
D085876545,2905
D085876545,2147
D085876545,2143
D085876545,2144
D085876545,2146
D085876545,2145
D085876545,3767
D085876729,3780
D085876729,2929
D085876729,1309
D085876729,1307
D085876729,1308
D085883093,1331
D085883093,2933
D085883093,1332
D085883093,2179
D085883093,2979
D085885783,3767
D085885783,2145
D085885783,2140
D085885783,2189
D085885783,2142
D085885783,2146
D085885783,2147
D085885783,2956
D085885783,2144
D085885783,1353
D085885783,2143
D085885912,1324
D085885912,2967
D085885912,1334
D085885912,1335
D085893450,1318
D085893450,1320
D085893450,2902
D085893450,2176
D085893450,1319
D085897755,1313
D085897755,2145
D085897755,2914
D085897755,2142
D085897755,2897
D085897755,2146
D085897755,2147
D085897755,2143
D085897755,2887
D085897755,3767
D085897755,2140
D085897755,2971
D085897755,2144
D085898646,2920
D085898646,1356
D085898646,1294
D085898646,1329
D085898646,1296
D085898646,1302
D085898646,1303
D085898646,1300
D085898646,1299
D085898646,1301
D085898646,1298
D085900363,1335
D085900363,2904
D085900363,1360
D085900363,1334
