student_id,course_id
D027304594,2934
D027304594,2191
D027304594,1304
D027304594,1306
D027304594,3897
D027304594,3779
D027304594,1305
D027306512,2171
D027306512,2170
D027306512,2168
D027306512,2921
D027307588,1332
D027307588,1331
D027307588,2976
D027309551,2188
D027309551,2160
D027309551,2156
D027309551,2157
D027309551,2158
D027309551,2918
D027309551,2159
D027312698,2992
D027312698,2902
D027312698,1318
D027312698,1319
D027312698,2176
D027312698,3006
D027312698,1320
D027315798,3827
D027315798,1309
D027315798,1307
D027315798,3780
D027315798,2876
D027315798,1308
D027315798,1353
D027322246,2891
D027322246,1282
D027322246,1281
D027322246,1283
D027322246,2937
D027322246,1274
D027322246,1278
D027322246,1355
D027322246,1276
D027322246,1279
D027322246,2931
D027322246,1280
D027322604,1335
D027322604,2885
D027322604,1334
D027322604,2884
D027326961,1327
D027326961,2147
D027326961,2144
D027326961,2926
D027326961,2143
D027326961,2146
D027326961,2142
D027326961,1352
D027326961,2140
D027326961,2145
D027326961,3767
D027326961,1324
D027329122,2144
D027329122,2001
D027329122,2147
D027329122,2143
D027329122,2140
D027329122,2142
D027329122,2146
D027329122,2145
D027329122,3767
D027331071,1352
D027331071,1292
D027331071,1286
D027331071,1293
D027331071,3809
D027331071,1291
D027331071,1284
D027331071,2906
D027331071,1290
D027331071,1289
D027331071,1288
D027335062,1316
D027335062,1353
D027335062,1315
D027335062,2915
D027335062,3001
D027335062,2897
D027335062,2191
D027335062,3780
D027335062,1317
D027335994,2987
D027335994,3829
D027335994,1312
D027335994,2174
D027335994,2172
D027335994,2175
D027343074,2952
D027343074,1337
