student_id,course_id
D052767593,1296
D052767593,1298
D052767746,2150
D052767746,1970
D052767746,2154
D052767746,2153
D052767746,1325
D052767746,2151
D052767746,2152
D052767746,2887
D052767746,2997
D052769535,2972
D052769535,1334
D052769535,2198
D052769535,2952
D052769535,1335
D052770005,1337
D052770005,2874
D052770005,3002
D052770005,2202
D052770005,1338
D052770289,1329
D052770289,1338
D052770289,1337
D052770289,2919
D052770289,2882
D052771385,2996
D052771385,2965
D052771385,1331
D052771385,2935
D052771385,2162
D052771385,1332
D052771385,2923
D052784880,3900
D052784880,1337
D052784880,1354
D052784880,2949
D052784880,1338
D052786402,2196
D052786402,2895
D052786402,2195
D052786402,2194
D052790522,1348
D052790522,2900
D052790522,1346
D052794339,2935
D052794339,2171
D052794339,2168
D052794339,2881
D052794339,2001
D052794339,2170
D052798283,1967
D052798283,2191
D052798283,2172
D052798283,2175
D052798283,2882
D052798283,2983
D052798283,2174
D052798283,3002
D052800597,1294
D052800597,1296
D052800597,1303
D052800597,1325
D052800597,1299
D052800597,1298
D052800597,1302
D052800597,1300
D052800597,1301
D052801204,2172
D052801204,2174
D052801204,2190
D052801204,2972
D052801204,1310
D052801204,1350
D052801204,2175
D052801686,3779
D052801686,1304
D052801686,2924
D052801686,1305
D052801686,1306
D052802409,1292
D052802409,1291
D052802409,1290
D052802409,2956
D052802409,1284
D052802409,1288
D052802409,1293
D052802409,1289
D052802409,1286
D052806360,2916
D052806360,2899
D052806360,1356
D052806360,2194
D052806360,2192
D052806360,2196
D052806360,2195
D052809088,1274
D052809088,1322
D052809088,1280
D052809088,1282
