student_id,course_id
D0823084,3038
D0823084,1353
D0823084,2967
D0823087,3017
D0823087,2148
D0823087,2196
D0823087,2931
D0823087,2181
D0823087,2194
D0823087,2918
D0823087,2195
D0823109,1308
D0823109,1356
D0823109,3780
D0823109,1307
D0823109,1309
D0823109,2004
D0823109,1354
D0823109,3013
D0823177,2877
D0823177,2174
D0823177,2863
D0823177,2865
D0823177,3816
D0823177,2175
D0823177,2177
D0823177,2172
D0823208,1303
D0823208,1294
D0823208,1298
D0823208,1296
D0823208,1299
D0823208,1297
D0823208,1301
D0823208,1302
D0823208,1300
D0823226,2919
D0823226,2896
D0823226,2922
D0823226,1334
D0823226,3808
D0823226,2878
D0823226,1335
D0823227,2881
D0823227,2927
D0823227,1313
D0823227,2949
D0823227,3004
D0823236,1293
D0823236,1289
D0823236,1288
D0823236,1290
D0823236,1292
D0823236,1291
D0823236,1284
D0823236,1287
D0823236,1286
D0823237,1308
D0823237,3039
D0823237,3780
D0823237,2994
D0823237,2885
D0823237,2869
D0823237,2968
D0823237,1309
D0823237,1307
D0823293,2996
D0823293,2902
D0823293,3818
D0823293,3033
D0823293,3811
D0823301,3897
D0823301,2929
D0823301,2174
D0823301,2873
D0823301,2893
D0823301,2945
D0823301,2172
D0823301,2175
D0823331,2157
D0823331,2156
D0823331,2159
D0823331,2917
D0823331,3035
D0823331,2886
D0823331,2930
D0823331,2939
D0823331,2158
D0823331,2160
D0823360,3767
D0823360,2144
D0823360,2147
D0823360,3898
D0823360,2146
D0823360,3024
D0823360,3029
D0823360,2145
D0823360,2142
D0823360,2143
D0823360,3041
