student_id,course_id
D003993996,2881
D003993996,2174
D003993996,2175
D003994061,2153
D003994061,2150
D003994061,1362
D003994061,2874
D003994061,2154
D003994061,2152
D003994061,2151
D003994214,2145
D003994214,2142
D003994214,2146
D003994214,2970
D003994214,2143
D003994214,2144
D003994214,2140
D003994214,3767
D003994214,2147
D003994214,2929
D003998205,2196
D003998205,1364
D003998205,2190
D003998205,2195
D003998205,2877
D003998205,2194
D003999172,1317
D003999172,3809
D003999172,2890
D003999172,1316
D003999172,3780
D003999172,1315
D004000501,1278
D004000501,1282
D004000501,1283
D004000501,1274
D004000501,1279
D004000501,1276
D004000501,1281
D004000501,1280
D004000501,3829
D004000501,2986
D004011651,1316
D004011651,3813
D004011651,3780
D004011651,1315
D004011651,3011
D004011651,2957
D004011651,1317
D004011651,2922
D004011651,1351
D004014430,2156
D004014430,2160
D004014430,2158
D004014430,2157
D004014430,2159
D004014430,2937
D004016144,3780
D004016144,2941
D004016144,1316
D004016144,1352
D004016144,1315
D004016144,3808
D004016144,1353
D004016144,1317
D004016649,1320
D004016649,1318
D004016649,3001
D004016649,1319
D004016649,2184
D004017295,1288
D004017295,1289
D004017295,3019
D004017295,2874
D004017295,1292
D004017295,1291
D004017295,1290
D004017295,2203
D004017295,1286
D004017295,1284
D004017295,1293
D004017806,1313
D004017806,2170
D004017806,2168
D004017806,2171
D004017806,3829
D004017806,1349
D004019404,1302
D004019404,1301
D004019404,1303
D004019404,1294
D004019404,1300
D004019404,1349
D004019404,1299
D004019404,2941
D004019404,1296
D004019404,2190
D004019404,1298
D004020240,2985
D004020240,1320
