student_id,course_id
D0735081,2942
D0735091,1347
D0735091,1346
D0735091,1348
D0735107,3010
D0735107,2935
D0735107,2998
D0735107,3016
D0735107,1353
D0735135,2989
D0735135,3780
D0735135,2162
D0735135,1308
D0735135,2982
D0735135,1307
D0735135,2978
D0735135,3018
D0735135,1309
D0735149,1325
D0735149,2166
D0735149,2181
D0735149,2901
D0735149,1322
D0735159,1289
D0735159,1286
D0735159,1287
D0735159,1293
D0735159,1284
D0735159,1288
D0735159,1291
D0735159,1292
D0735159,1290
D0735169,2134
D0735169,2138
D0735169,3042
D0735169,2139
D0735169,3010
D0735169,2135
D0735169,3767
D0735169,2132
D0735169,1349
D0735169,1350
D0735169,2137
D0735169,2136
D0735206,1306
D0735206,2932
D0735206,2937
D0735206,3048
D0735206,3779
D0735206,2927
D0735206,2938
D0735206,1305
D0735206,1304
D0735215,1347
D0735215,1348
D0735215,1346
D0735223,2916
D0735223,3025
D0735223,2871
D0735223,2898
D0735223,3029
D0735253,1335
D0735253,1334
D0735253,2988
D0735253,3024
D0735253,3889
D0735253,2900
D0735253,3030
D0735297,3025
D0735297,2953
D0735297,2001
D0735297,2947
D0735297,2871
D0735302,2921
D0735302,2875
D0735302,2956
D0735302,1327
D0735302,2968
D0735312,3014
D0735312,2185
D0735312,2190
D0735312,1305
D0735312,3779
D0735312,2994
D0735312,2907
D0735312,1306
D0735312,1304
D0735328,1340
D0735328,1325
D0735328,3035
D0735328,3041
D0735328,3017
D0735328,1341
D0735328,3011
D0735330,2167
D0735330,2193
D0735330,2151
D0735330,2153
D0735330,2992
D0735330,2152
