student_id,course_id
D0703259,2995
D0703259,2893
D0703259,1320
D0703259,3036
D0703259,1319
D0703259,1318
D0703261,2132
D0703261,3767
D0703261,2134
D0703261,2136
D0703261,2139
D0703261,3900
D0703261,2883
D0703261,2135
D0703261,2137
D0703261,2138
D0703261,3001
D0703279,2959
D0703279,1335
D0703279,2166
D0703279,3042
D0703279,1334
D0703279,1970
D0703279,2908
D0703287,1304
D0703287,1305
D0703287,1306
D0703287,2943
D0703287,2982
D0703287,3022
D0703287,3779
D0703287,3043
D0703287,2883
D0703304,3008
D0703304,2153
D0703304,3815
D0703304,2151
D0703304,2150
D0703304,2940
D0703304,2152
D0703304,3013
D0703304,2154
D0703304,2945
D0703454,2920
D0703454,2912
D0703454,2863
D0703454,2985
D0703454,1335
D0703454,1334
D0703454,1312
D0703458,2967
D0703458,1305
D0703458,3779
D0703458,2182
D0703458,2991
D0703458,2185
D0703458,2978
D0703458,1304
D0703458,1306
D0703466,2995
D0703466,2134
D0703466,3829
D0703466,2132
D0703466,2135
D0703466,2137
D0703466,2136
D0703466,3767
D0703466,2977
D0703466,2138
D0703466,2139
D0703466,3021
D0703489,2932
D0703489,3019
D0703489,2171
D0703489,2952
D0703489,2170
D0703489,2168
D0703489,2906
D0703489,1351
D0703500,2871
D0703500,2889
D0703500,2973
D0703500,1325
D0703500,2931
D0703531,2148
D0703531,1318
D0703531,1319
D0703531,2179
D0703531,1320
D0703531,2918
D0703531,3032
D0703531,1330
D0703586,2914
D0703586,2986
D0703586,2195
D0703586,3026
D0703586,2958
D0703586,2953
D0703586,2196
D0703586,2194
