student_id,course_id
D063856460,1324
D063856712,2134
D063856712,2135
D063856712,2985
D063856712,2132
D063856712,2139
D063856712,2138
D063856712,2137
D063856712,2136
D063856712,3767
D063857788,2156
D063857788,2157
D063857788,2921
D063857788,2958
D063857788,2158
D063857788,2159
D063857788,2160
D063858464,2171
D063858464,2168
D063858464,2170
D063858464,2981
D063858877,1348
D063858877,1346
D063858877,2898
D063861662,1292
D063861662,1293
D063861662,1291
D063861662,1284
D063861662,1286
D063861662,1288
D063861662,1289
D063861662,1321
D063861662,1290
D063862621,3780
D063862621,3827
D063862621,2188
D063862621,1308
D063862621,1309
D063862621,1307
D063863901,2981
D063863901,2174
D063863901,2175
D063863901,2172
D063863901,2870
D063867602,2938
D063867602,2158
D063867602,2156
D063867602,2947
D063867602,2001
D063867602,2959
D063867602,3827
D063867602,2157
D063867602,2159
D063867602,2160
D063869064,2158
D063869064,1972
D063869064,2159
D063869064,2157
D063869064,2160
D063869064,2156
D063869064,3009
D063869149,2923
D063869149,1331
D063869149,1332
D063869675,2142
D063869675,2144
D063869675,2965
D063869675,3767
D063869675,2147
D063869675,3006
D063869675,2140
D063869675,2146
D063869675,2143
D063869675,2145
D063871180,1304
D063871180,1305
D063871180,3779
D063871180,1971
D063871180,2979
D063871180,1306
D063872491,2949
D063872491,2952
D063872491,1337
D063872491,1338
D063872491,2179
D063873221,1301
D063873221,1294
D063873221,1296
D063873221,2963
D063873221,1302
D063873221,1300
D063873221,1298
D063873221,2979
D063873221,1299
D063873221,1303
D063873221,2944
D063875010,2918
D063875010,1335
D063875010,2967
D063875010,1334
