student_id,course_id
D050757893,2956
D050757893,2910
D050757893,2868
D050757893,1290
D050757893,1289
D050757893,1293
D050757893,1972
D050757893,1292
D050757893,1286
D050757893,1288
D050760114,2895
D050760114,2878
D050760114,3779
D050760114,1304
D050760114,1306
D050760114,3897
D050760114,2916
D050760114,2963
D050760114,1305
D050760336,1308
D050760336,1321
D050760336,2928
D050760336,1309
D050760336,1307
D050760336,3780
D050760336,3808
D050767304,2154
D050767304,2188
D050767304,2152
D050767304,2153
D050767304,2151
D050767304,2974
D050767304,2930
D050767304,2960
D050767304,2150
D050769155,2865
D050769155,3780
D050769155,1316
D050769155,1317
D050769155,1315
D050771462,2901
D050771462,2898
D050771462,1308
D050771462,1307
D050771462,3780
D050771462,2192
D050771462,3001
D050771462,1309
D050773206,1302
D050773206,2002
D050773206,1298
D050773206,3007
D050773206,1296
D050773206,1299
D050773206,1303
D050773206,1294
D050773206,1301
D050773206,1300
D050780167,2170
D050780167,2973
D050780167,1324
D050780167,2989
D050780167,2168
D050780167,2171
D050780167,2863
D050781911,1322
D050781911,1338
D050781911,2189
D050781911,2176
D050781911,1337
D050781911,3900
D050781911,1329
D050787340,1341
D050787340,2952
D050787340,1340
D050787340,2163
D050787340,2926
D050787340,2176
D050793693,2176
D050793693,2864
D050793693,1280
D050793693,1354
D050793693,2937
D050793693,1282
D050793693,1283
D050793693,1279
D050793693,1274
D050793693,1276
D050793693,1278
D050793693,1281
D050799527,2138
D050799527,2139
D050799527,2137
D050799527,3767
D050799527,2889
D050799527,2132
D050799527,2135
D050799527,2134
D050799527,2136
D050801169,2190
