student_id,course_id
D0912068,1307
D0912068,1361
D0912068,1309
D0912140,2941
D0912140,3011
D0912140,2001
D0912140,1350
D0912140,3000
D0912147,2980
D0912147,2195
D0912147,2889
D0912147,3048
D0912147,2196
D0912147,2919
D0912147,2194
D0912147,1360
D0912148,2151
D0912148,3809
D0912148,2152
D0912148,2150
D0912148,2154
D0912148,2981
D0912148,2888
D0912148,2153
D0912148,2980
D0912148,3028
D0912157,1284
D0912157,1287
D0912157,1293
D0912157,1292
D0912157,1286
D0912157,1291
D0912157,1290
D0912157,1288
D0912157,1289
D0912189,2171
D0912189,2931
D0912189,3818
D0912189,3001
D0912189,2168
D0912189,2170
D0912189,2163
D0912200,2874
D0912200,1308
D0912200,1364
D0912200,3780
D0912200,3048
D0912200,1309
D0912200,3045
D0912200,1323
D0912200,1307
D0912209,3024
D0912209,2168
D0912209,2170
D0912209,2171
D0912209,2903
D0912209,3041
D0912209,2955
D0912209,2890
D0912229,1360
D0912229,2895
D0912229,2900
D0912229,2983
D0912229,3889
D0912273,2167
D0912273,3817
D0912273,3820
D0912273,3007
D0912273,3030
D0912284,1274
D0912284,1277
D0912284,1276
D0912284,1278
D0912284,1283
D0912284,1281
D0912284,1279
D0912284,1282
D0912284,1280
D0912313,1280
D0912313,1281
D0912313,1277
D0912313,1278
D0912313,1279
D0912313,1276
D0912313,1274
D0912313,1283
D0912313,1282
D0912335,3035
D0912335,2202
D0912335,2190
D0912335,2943
D0912335,3001
D0912381,2195
D0912381,2194
D0912381,2926
D0912381,3040
D0912381,2977
D0912381,3030
D0912381,2929
D0912381,2196
