student_id,course_id
D0958186,1967
D0958186,1334
D0958186,2871
D0958186,2907
D0958186,3893
D0958202,3780
D0958202,2935
D0958202,1308
D0958202,2863
D0958202,1309
D0958202,2942
D0958202,1307
D0958226,1293
D0958226,1292
D0958226,1287
D0958226,1291
D0958226,1286
D0958226,1284
D0958226,1289
D0958226,1288
D0958226,1290
D0958229,1316
D0958229,1317
D0958229,2889
D0958229,1315
D0958229,3889
D0958229,3780
D0958229,3037
D0958229,2995
D0958229,1314
D0958243,1316
D0958243,1315
D0958243,1317
D0958243,1970
D0958243,3780
D0958243,2888
D0958255,2924
D0958255,2971
D0958255,2167
D0958255,2156
D0958255,2158
D0958255,2157
D0958255,2160
D0958255,3000
D0958255,2159
D0958258,2972
D0958258,2866
D0958258,2941
D0958258,3033
D0958258,2880
D0958263,2992
D0958263,2933
D0958263,2984
D0958263,2954
D0958263,2975
D0958280,3028
D0958280,1320
D0958280,2958
D0958280,1318
D0958280,3035
D0958280,2927
D0958280,1319
D0958280,2998
D0958297,3816
D0958297,2151
D0958297,2153
D0958297,2913
D0958297,2152
D0958297,3042
D0958297,2862
D0958297,2951
D0958297,2154
D0958297,2150
D0958300,2897
D0958300,2942
D0958300,2882
D0958300,2929
D0958300,1332
D0958300,1331
D0958300,3025
D0958301,2151
D0958301,2966
D0958301,2154
D0958301,3829
D0958301,2152
D0958301,2153
D0958301,2150
D0958301,3817
D0958301,2935
D0958312,1287
D0958312,1289
D0958312,1290
D0958312,1288
D0958312,1286
D0958312,1291
D0958312,1292
D0958312,1293
D0958312,1284
D0958355,3019
D0958355,2929
