student_id,course_id
D010077689,1305
D010077689,3779
D010077689,3006
D010077689,1306
D010090275,1317
D010090275,1316
D010090275,2895
D010090275,1315
D010090275,2189
D010090275,3780
D010090633,1341
D010090633,1340
D010090633,2892
D010090633,1350
D010091302,1283
D010091302,1274
D010091302,2962
D010091302,1276
D010091302,3808
D010091302,1279
D010091302,1282
D010091302,2890
D010091302,1281
D010091302,1280
D010091302,2954
D010091302,1278
D010091302,1360
D010091500,1302
D010091500,1298
D010091500,2902
D010091500,1303
D010091500,1300
D010091500,1313
D010091500,1301
D010091500,1353
D010091500,1296
D010091500,1294
D010091500,2971
D010091500,1299
D010091500,2167
D010099346,2153
D010099346,2883
D010099346,2151
D010099346,2154
D010099346,1322
D010099346,2001
D010099346,2150
D010099346,2152
D010099346,2936
D010100943,3767
D010100943,2140
D010100943,2145
D010100943,2975
D010100943,2144
D010100943,2142
D010100943,2996
D010100943,2934
D010100943,3007
D010100943,2143
D010100943,2147
D010100943,3001
D010100943,2146
D010103630,1352
D010103630,2002
D010103630,1304
D010103630,3779
D010103630,2890
D010103630,2956
D010103630,1306
D010103630,2924
D010103630,1305
D010110652,1971
D010110652,2160
D010110652,2159
D010110652,2910
D010110652,2156
D010110652,2158
D010110652,2190
D010110652,2872
D010110652,2157
D010114155,1292
D010114155,1289
D010114155,1288
D010114155,1290
D010114155,2162
D010114155,1293
D010114155,1284
D010114155,2180
D010114155,1291
D010114155,1286
D010114155,3017
D010114155,2969
D010116685,2964
D010116685,3813
D010116685,1318
D010116685,1320
D010116685,3001
D010116685,1319
D010116685,2902
D010117170,1291
