student_id,course_id
D080550815,1337
D080550815,1338
D080550815,2880
D080550815,2917
D080556657,1332
D080556657,1331
D080556657,2179
D080562276,1278
D080562276,2864
D080562276,1274
D080562276,1280
D080562276,1281
D080562276,1276
D080562276,1283
D080562276,1282
D080562276,2926
D080562276,2953
D080562276,1279
D080563112,2134
D080563112,2139
D080563112,2136
D080563112,2138
D080563112,2132
D080563112,2985
D080563112,2996
D080563112,3767
D080563112,2135
D080563112,2137
D080566762,1305
D080566762,1304
D080566762,2192
D080566762,3779
D080566762,3827
D080566762,1306
D080566762,2973
D080568407,3035
D080568407,2135
D080568407,2134
D080568407,2923
D080568407,2913
D080568407,2139
D080568407,2979
D080568407,2136
D080568407,2138
D080568407,2132
D080568407,3767
D080568407,1330
D080568407,2137
D080569206,2174
D080569206,2966
D080569206,2175
D080569206,3829
D080569206,2172
D080572183,2194
D080572183,3007
D080572183,1968
D080572183,2900
D080572183,2873
D080572183,2196
D080572183,3827
D080572183,2195
D080574569,2156
D080574569,3001
D080574569,2157
D080574569,2159
D080574569,2887
D080574569,2198
D080574569,1973
D080574569,2160
D080574569,2158
D080575450,3767
D080575450,2138
D080575450,2132
D080575450,2135
D080575450,2139
D080575450,3818
D080575450,2936
D080575450,2965
D080575450,2189
D080575450,2137
D080575450,2134
D080575450,2136
D080578185,2972
D080578185,2170
D080578185,1356
D080578185,2870
D080578185,2171
D080578185,2944
D080578185,2168
D080578185,2180
D080580607,2142
D080580607,2140
D080580607,2865
D080580607,3893
D080580607,2143
D080580607,3767
D080580607,2147
D080580607,2146
D080580607,2203
D080580607,2989
