student_id,course_id
D0538987,1301
D0538987,1300
D0538994,1351
D0538994,1312
D0538994,2884
D0538994,2867
D0538994,2939
D0539006,2150
D0539006,2891
D0539006,2906
D0539006,2154
D0539006,2153
D0539006,3892
D0539006,2151
D0539006,2152
D0539007,3892
D0539007,2196
D0539007,3006
D0539007,1350
D0539007,3036
D0539007,2186
D0539007,2195
D0539007,2194
D0539010,2175
D0539010,3040
D0539010,2174
D0539010,2172
D0539010,3006
D0539010,2897
D0539010,2864
D0539010,2192
D0539014,1274
D0539014,1281
D0539014,1277
D0539014,1283
D0539014,1276
D0539014,1278
D0539014,1282
D0539014,1280
D0539014,1279
D0539016,2142
D0539016,3767
D0539016,2146
D0539016,2147
D0539016,2145
D0539016,2144
D0539016,2143
D0539016,2140
D0539049,3029
D0539049,2968
D0539049,3041
D0539049,2921
D0539049,2910
D0539058,1303
D0539058,1302
D0539058,1299
D0539058,1298
D0539058,1294
D0539058,1297
D0539058,1300
D0539058,1301
D0539058,1296
D0539077,2184
D0539077,3032
D0539077,3024
D0539077,2897
D0539077,1331
D0539077,1332
D0539077,3049
D0539113,2907
D0539113,1324
D0539113,3031
D0539113,2909
D0539113,1967
D0539163,1346
D0539163,1348
D0539163,1347
D0539222,2168
D0539222,2171
D0539222,1327
D0539222,2932
D0539222,2953
D0539222,3027
D0539222,2170
D0539222,1310
D0539242,1288
D0539242,1287
D0539242,1293
D0539242,1284
D0539242,1289
D0539242,1290
D0539242,1291
D0539242,1292
D0539242,1286
D0539247,2885
D0539247,2938
D0539247,3779
D0539247,2957
D0539247,1306
D0539247,3033
