student_id,course_id
D092911147,1281
D092911147,1282
D092911147,1274
D092911147,1276
D092911147,1283
D092911147,1280
D092911147,2001
D092911147,1278
D092911147,1279
D092913844,2175
D092913844,2967
D092913844,2174
D092913844,2910
D092913844,2172
D092913844,2867
D092913844,1970
D092914544,2195
D092914544,2902
D092914544,2196
D092914544,2899
D092914544,2894
D092914544,2194
D092915435,2196
D092915435,2194
D092915435,2872
D092915435,2195
D092915435,2916
D092916746,2921
D092916746,2170
D092916746,2935
D092916746,1311
D092916746,2168
D092916746,2171
D092916906,1360
D092916906,2904
D092916906,2198
D092916906,2976
D092916906,1334
D092916906,1335
D092917842,2872
D092917842,3011
D092917842,2900
D092917842,2182
D092917842,1348
D092917842,1310
D092917842,1346
D092920026,2171
D092920026,2997
D092920026,2921
D092920026,2944
D092920026,2977
D092920026,2170
D092920026,2168
D092920026,2983
D092934801,2142
D092934801,2146
D092934801,3767
D092934801,2147
D092934801,2144
D092934801,2145
D092934801,2140
D092934801,1324
D092934801,2143
D092934962,1293
D092934962,1289
D092934962,1291
D092934962,1284
D092934962,2203
D092934962,1286
D092934962,1288
D092934962,1292
D092934962,1290
D092936270,2160
D092936270,1362
D092936270,2198
D092936270,2158
D092936270,2156
D092936270,2157
D092936270,3011
D092936270,2159
D092938137,2864
D092938137,1320
D092938137,1318
D092938137,1319
D092938137,2919
D092948211,1315
D092948211,2902
D092948211,2894
D092948211,1317
D092948211,1316
D092948211,3780
D092952355,1348
D092952355,1346
D092952355,2869
D092952355,2974
D092952355,2182
D092952355,2947
D092953598,1351
D092953598,1337
D092953598,1338
