student_id,course_id
D097517054,1301
D097517054,2963
D097517054,2165
D097517054,1294
D097517054,1300
D097517054,1296
D097517214,1296
D097517214,1301
D097517214,1298
D097517214,1302
D097517214,1294
D097517214,1300
D097517214,1303
D097517214,1299
D097517214,2964
D097518341,1971
D097518341,1352
D097518341,1316
D097518341,1315
D097518341,3780
D097518341,1317
D097529293,1301
D097529293,1296
D097529293,1303
D097529293,1294
D097529293,1298
D097529293,1300
D097529293,1299
D097529293,2198
D097529293,1302
D097530039,1319
D097530039,1320
D097530039,1318
D097530039,2895
D097533320,2884
D097533320,1360
D097533320,3009
D097533320,1334
D097533320,2914
D097533320,1335
D097534037,1307
D097534037,2973
D097534037,2876
D097534037,3780
D097534037,1309
D097534037,1308
D097534037,2950
D097534297,3813
D097534297,1972
D097534297,2195
D097534297,2196
D097534297,2194
D097534297,2877
D097534570,1319
D097534570,2957
D097534570,2962
D097534570,2895
D097534570,2184
D097534570,1320
D097534570,1318
D097539537,1308
D097539537,3897
D097539537,2877
D097539537,1309
D097539537,2928
D097539537,3780
D097539537,1307
D097541523,2901
D097541523,2189
D097541523,1304
D097541523,3779
D097541523,1306
D097541523,2864
D097541523,1305
D097541523,3006
D097541943,1320
D097541943,2915
D097541943,1318
D097541943,2964
D097541943,2934
D097541943,1319
D097543084,1332
D097543084,1331
D097543084,2925
D097543084,2919
D097543084,2996
D097543084,2181
D097543084,2952
D097544265,2154
D097544265,2151
D097544265,1355
D097544265,2890
D097544265,2153
D097544265,2150
D097544265,2987
D097544265,2152
D097544265,2881
D097545989,1274
D097545989,2989
D097545989,1280
