student_id,course_id
D004244387,3780
D004244387,1309
D004244387,1308
D004244387,1307
D004244387,2176
D004250678,3006
D004250678,2184
D004250678,1304
D004250678,1305
D004250678,1306
D004250678,3779
D004250678,2898
D004252696,2163
D004252696,2923
D004252696,2202
D004252696,2874
D004252696,2985
D004252696,1338
D004252696,1337
D004258179,1356
D004258179,2174
D004258179,3898
D004258179,2172
D004258179,2918
D004258179,2175
D004258179,1362
D004263128,1335
D004263128,1350
D004263128,1334
D004263128,1324
D004263128,2989
D004263128,2914
D004268857,1338
D004268857,1337
D004268857,2875
D004268857,2919
D004273356,2154
D004273356,2153
D004273356,2869
D004273356,1968
D004273356,2150
D004273356,2152
D004273356,2867
D004273356,2151
D004273356,2889
D004273356,2929
D004273905,2181
D004273905,2963
D004273905,2898
D004273905,1317
D004273905,2928
D004273905,3780
D004273905,1315
D004273905,1316
D004277811,2896
D004277811,1348
D004277811,1346
D004286516,2172
D004286516,2174
D004286516,2175
D004286516,2950
D004287919,2962
D004287919,1331
D004287919,2871
D004287919,1327
D004287919,1332
D004294030,2198
D004294030,1334
D004294030,1335
D004299479,2139
D004299479,2134
D004299479,2138
D004299479,1330
D004299479,2132
D004299479,2892
D004299479,2135
D004299479,2136
D004299479,3767
D004299479,2137
D004299837,1332
D004299837,2888
D004299837,2978
D004299837,1331
D004299837,2923
D004299837,2935
D004301967,2971
D004301967,2898
D004301967,2902
D004301967,3780
D004301967,2871
D004301967,1307
D004301967,1308
D004301967,1309
D004302087,1283
D004302087,1276
D004302087,1278
D004302087,1279
D004302087,1280
D004302087,1322
D004302087,1282
