student_id,course_id
D0677078,2134
D0677078,2148
D0677078,3767
D0677078,3810
D0677087,1302
D0677087,1294
D0677087,1297
D0677087,1298
D0677087,1303
D0677087,1296
D0677087,1300
D0677087,1301
D0677087,1299
D0677101,1294
D0677101,1303
D0677101,1296
D0677101,1301
D0677101,1299
D0677101,1302
D0677101,1300
D0677101,1298
D0677101,1297
D0677120,2136
D0677120,2135
D0677120,2137
D0677120,2132
D0677120,3767
D0677120,2138
D0677120,2987
D0677120,2139
D0677120,2134
D0677120,3026
D0677141,2132
D0677141,2001
D0677141,3032
D0677141,2898
D0677141,2139
D0677141,2137
D0677141,3767
D0677141,2136
D0677141,2918
D0677141,2135
D0677141,2134
D0677141,2138
D0677181,1282
D0677181,1279
D0677181,1277
D0677181,1278
D0677181,1281
D0677181,1276
D0677181,1274
D0677181,1280
D0677181,1283
D0677184,2143
D0677184,2146
D0677184,3767
D0677184,2142
D0677184,2147
D0677184,2923
D0677184,2931
D0677184,2140
D0677184,3045
D0677184,2186
D0677184,2145
D0677184,2144
D0677199,3041
D0677199,1362
D0677199,3028
D0677199,2970
D0677199,2938
D0677216,2893
D0677216,1313
D0677216,2998
D0677216,1318
D0677216,1319
D0677216,1970
D0677216,2882
D0677216,1320
D0677229,3026
D0677229,2157
D0677229,2159
D0677229,3041
D0677229,2158
D0677229,2156
D0677229,2160
D0677229,2890
D0677229,2163
D0677229,2975
D0677237,2964
D0677237,2182
D0677237,2992
D0677237,3810
D0677237,3000
D0677242,3767
D0677242,2143
D0677242,2909
D0677242,2142
D0677242,3004
D0677242,3036
D0677242,2144
