student_id,course_id
D0919209,3767
D0919209,2142
D0919210,2980
D0919210,2987
D0919210,1322
D0919210,2957
D0919210,2165
D0919235,2930
D0919235,2926
D0919235,2889
D0919235,2195
D0919235,2972
D0919235,2194
D0919235,2196
D0919235,3029
D0919254,1293
D0919254,1286
D0919254,1288
D0919254,1289
D0919254,1290
D0919254,1292
D0919254,1284
D0919254,1287
D0919254,1291
D0919259,2991
D0919259,2973
D0919259,2930
D0919259,1973
D0919259,2871
D0919274,2001
D0919274,1315
D0919274,1317
D0919274,3820
D0919274,3780
D0919274,1316
D0919274,2911
D0919274,2949
D0919281,1972
D0919281,1316
D0919281,1313
D0919281,3889
D0919281,3898
D0919281,1315
D0919281,2921
D0919281,1317
D0919281,3780
D0919296,2908
D0919296,2171
D0919296,2168
D0919296,2185
D0919296,2170
D0919296,1361
D0919296,1351
D0919296,2894
D0919349,2976
D0919349,1306
D0919349,1304
D0919349,2881
D0919349,1305
D0919349,2894
D0919349,3779
D0919457,1326
D0919457,2965
D0919457,2867
D0919457,1316
D0919457,3780
D0919457,3023
D0919457,3815
D0919457,1317
D0919457,1315
D0919460,3767
D0919460,2939
D0919460,2145
D0919460,3809
D0919460,2140
D0919460,2143
D0919460,2144
D0919460,3030
D0919460,2146
D0919460,3815
D0919460,2142
D0919460,2147
D0919472,3017
D0919472,3780
D0919472,1307
D0919472,3040
D0919472,2967
D0919472,1308
D0919472,2968
D0919472,2949
D0919472,1309
D000919500,2925
D000919500,1335
D000919500,1334
D0919519,2151
D0919519,2150
D0919519,2152
D0919519,3033
D0919519,2179
D0919519,2154
