student_id,course_id
D0723755,3048
D0723755,2147
D0723755,2143
D0723755,3767
D0723755,2142
D0723755,2145
D0723755,2146
D0723755,2144
D0723766,1338
D0723766,2916
D0723766,1312
D0723766,3024
D0723766,2879
D0723766,1337
D0723766,1361
D0723829,3008
D0723829,1304
D0723829,3779
D0723829,3022
D0723829,1305
D0723829,2922
D0723829,2974
D0723829,1306
D0723829,1327
D0723838,1325
D0723838,3809
D0723838,3889
D0723838,2876
D0723838,3036
D0723888,1308
D0723888,1307
D0723888,3892
D0723888,3810
D0723888,3033
D0723888,2944
D0723888,1309
D0723888,3780
D0723888,3032
D0723899,1340
D0723899,2905
D0723899,2879
D0723899,2928
D0723899,3021
D0723899,1341
D0723899,2874
D0723901,2175
D0723901,2965
D0723901,2202
D0723901,2174
D0723901,3016
D0723901,2172
D0723901,2964
D0723901,3024
D0723917,3029
D0723917,1305
D0723917,3779
D0723917,2891
D0723917,1306
D0723917,1304
D0723917,2865
D0723917,3816
D0723917,2952
D0723920,1346
D0723920,1348
D0723920,1347
D0723928,1277
D0723928,1280
D0723928,1279
D0723928,1276
D0723928,1274
D0723928,1281
D0723928,1278
D0723928,1282
D0723928,1283
D0723932,2960
D0723932,2148
D0723932,1973
D0723932,2916
D0723932,2971
D0723956,1298
D0723956,1300
D0723956,1303
D0723956,1301
D0723956,1294
D0723956,1296
D0723956,1299
D0723956,1297
D0723956,1302
D0723963,1290
D0723963,1293
D0723963,1284
D0723963,1292
D0723963,1289
D0723963,1291
D0723963,1288
D0723963,1287
D0723963,1286
D0723992,2190
D0723992,2905
D0723992,2177
