student_id,course_id
D043104574,2172
D043104574,2910
D043104574,1970
D043104574,2174
D043104574,2887
D043104673,1330
D043104673,1300
D043104673,2862
D043104673,1298
D043104673,1296
D043104673,1303
D043104673,1973
D043104673,1301
D043104673,1302
D043104673,3006
D043104673,1294
D043104673,1299
D043104802,3013
D043104802,2176
D043104802,1341
D043104802,2999
D043104802,2979
D043104802,1340
D043104901,1321
D043104901,2170
D043104901,2190
D043104901,1967
D043104901,2168
D043104901,2171
D043104901,2938
D043104901,2937
D043108275,2170
D043108275,2171
D043108275,2938
D043108275,2168
D043108275,1350
D043108275,2989
D043108275,2002
D043111299,1348
D043111299,1346
D043111299,2899
D043111299,2896
D043111299,1310
D043112609,2899
D043112609,1346
D043112609,1348
D043115495,2171
D043115495,2168
D043115495,2904
D043115495,2170
D043126422,2970
D043126422,1298
D043126422,2963
D043126422,1301
D043126422,1294
D043126422,1323
D043126422,1324
D043126422,1303
D043126422,1300
D043126422,1302
D043126422,1296
D043126422,1299
D043130276,1314
D043130276,1302
D043130276,1299
D043130276,2923
D043130276,1303
D043130276,1301
D043130276,1330
D043130276,3808
D043130276,1298
D043130276,1296
D043130276,1294
D043130276,1300
D043135196,1335
D043135196,2884
D043135196,2976
D043135196,1334
D043136766,2978
D043136766,1332
D043136766,2904
D043136766,2923
D043136766,2891
D043136766,1331
D043136766,1323
D043143849,2160
D043143849,3829
D043143849,2004
D043143849,2156
D043143849,2863
D043143849,1967
D043143849,2159
D043143849,2868
D043143849,2157
D043143849,2158
D043144457,1334
D043144457,1335
D043144457,2179
D043151646,3779
D043151646,2895
