student_id,course_id
D069253928,1335
D069253928,1334
D069253928,1324
D069255519,3780
D069255519,3809
D069255519,2962
D069255519,2986
D069255519,2895
D069255519,1315
D069255519,1317
D069255519,1316
D069257735,3779
D069257735,2189
D069257735,1306
D069257735,1304
D069257735,1305
D069257735,2163
D069257735,2988
D069266676,2892
D069266676,2176
D069266676,1309
D069266676,1307
D069266676,1308
D069266676,2896
D069266676,3780
D069266706,2908
D069266706,1348
D069266706,3827
D069266706,1346
D069269707,2947
D069269707,1346
D069269707,1968
D069269707,2899
D069269707,1348
D069270017,2159
D069270017,2160
D069270017,2156
D069270017,2158
D069270017,2908
D069270017,2157
D069270017,2889
D069270017,3829
D069270017,2959
D069273872,2864
D069273872,3897
D069273872,2194
D069273872,2196
D069273872,2195
D069276736,2174
D069276736,2959
D069276736,2175
D069276736,2172
D069276736,1313
D069278594,2152
D069278594,2949
D069278594,1311
D069278594,2154
D069278594,3827
D069278594,2153
D069278594,2893
D069278594,2150
D069278594,2151
D069279881,1324
D069279881,2171
D069279881,2168
D069279881,2170
D069279881,2983
D069280924,1346
D069280924,2927
D069280924,1348
D069280924,2869
D069280924,1968
D069282911,1304
D069282911,2871
D069282911,1305
D069282911,3779
D069282911,2165
D069282911,2886
D069282911,1306
D069283116,2156
D069283116,1355
D069283116,2928
D069283116,2160
D069283116,2158
D069283116,2159
D069283116,2157
D069285554,3767
D069285554,2146
D069285554,2142
D069285554,2140
D069285554,2991
D069285554,2145
D069285554,2143
D069285554,2144
D069285554,2147
D069285585,1280
D069285585,1278
D069285585,1972
D069285585,1281
D069285585,1282
