student_id,course_id
D0631046,1283
D0631046,1281
D0631046,1282
D0631046,1274
D0631046,1279
D0631046,1276
D0631046,1278
D0631046,1277
D0631046,1280
D0631048,2951
D0631048,2165
D0631048,2994
D0631048,3889
D0631048,3033
D0631052,2168
D0631052,2163
D0631052,1968
D0631052,2955
D0631052,2171
D0631052,2170
D0631063,2999
D0631063,1318
D0631063,1320
D0631063,1319
D0631063,2972
D0631063,3039
D0631063,2866
D0631063,3043
D0631080,1308
D0631080,1309
D0631080,2922
D0631080,2862
D0631080,1307
D0631080,2921
D0631080,2946
D0631080,3780
D0631080,2891
D0631084,2893
D0631084,2896
D0631084,3049
D0631084,2900
D0631084,2188
D0631087,1337
D0631087,2939
D0631087,3039
D0631087,2971
D0631087,3022
D0631087,1338
D0631087,2959
D0631118,1309
D0631118,3042
D0631118,2954
D0631118,2912
D0631118,1307
D0631118,1308
D0631118,3007
D0631118,3816
D0631118,3780
D0631121,2157
D0631121,2955
D0631121,2930
D0631121,2156
D0631121,3010
D0631121,2159
D0631121,3012
D0631121,2158
D0631121,2160
D0631121,1314
D0631130,1281
D0631130,1278
D0631130,1283
D0631130,1282
D0631130,1274
D0631130,1279
D0631130,1277
D0631130,1280
D0631130,1276
D0631131,1292
D0631131,1287
D0631131,1284
D0631131,1293
D0631131,1290
D0631131,1288
D0631131,1286
D0631131,1289
D0631131,1291
D0631136,2864
D0631136,2981
D0631136,2865
D0631136,2189
D0631136,2929
D0631142,1316
D0631142,1315
D0631142,3812
D0631142,1317
D0631142,2921
D0631142,2983
D0631142,3828
D0631142,3780
D0631185,2976
