student_id,course_id
D0834731,1340
D0834731,2188
D0834731,1341
D0834739,2148
D0834739,2973
D0834739,1335
D0834739,1334
D0834739,2189
D0834765,1319
D0834765,2178
D0834765,1320
D0834765,1318
D0834765,3014
D0834765,3042
D0834795,1316
D0834795,1364
D0834795,1326
D0834795,2881
D0834795,1315
D0834795,1317
D0834795,3019
D0834795,3780
D0834799,1316
D0834799,3002
D0834799,3780
D0834799,2907
D0834799,1317
D0834799,1315
D0834801,3043
D0834801,1351
D0834801,3021
D0834801,1972
D0834801,2998
D0834814,2930
D0834814,2926
D0834814,3043
D0834814,3013
D0834814,2874
D0834832,1280
D0834832,1276
D0834832,1274
D0834832,1279
D0834832,1278
D0834832,1277
D0834832,1283
D0834832,1281
D0834832,1282
D0834860,2927
D0834860,2965
D0834860,2885
D0834860,2998
D0834860,2148
D0834867,1317
D0834867,3029
D0834867,1316
D0834867,2880
D0834867,3780
D0834867,1315
D0834867,2882
D0834867,2921
D0834867,2904
D0834870,1282
D0834870,1283
D0834870,1276
D0834870,1279
D0834870,1280
D0834870,1278
D0834870,1277
D0834870,1281
D0834870,1274
D0834878,1292
D0834878,1290
D0834878,1286
D0834878,1289
D0834878,1288
D0834878,1284
D0834878,1293
D0834878,1291
D0834878,1287
D0834882,2900
D0834882,1335
D0834882,1334
D0834882,2975
D0834882,3041
D0834882,1362
D0834882,3808
D0834899,1337
D0834899,3001
D0834899,1361
D0834899,3893
D0834899,1338
D0834899,2864
D0834899,2177
D0834903,2174
D0834903,2888
D0834903,3032
D0834903,2178
D0834903,2975
D0834903,2175
D0834903,3025
