student_id,course_id,course_name
D017867757,2873,希臘羅馬神話故事與西洋藝術
D017867757,2899,當代文學閱讀與寫作
D017867757,2872,希臘羅馬神話故事與西洋藝術
D017867757,1364,資訊專題研討(六)
D017869287,2156,商事法
D017869287,2157,組織行為
D017869287,2160,管理科學
D017869287,2158,統計學(二)
D017869287,2898,現代散文
D017869287,2159,統計學(二)實習
D017872652,2147,資訊網路
D017872652,3006,性別差異與性別平等
D017872652,3767,全民國防教育軍事訓練(二)
D017872652,2145,經濟學(二)實習
D017872652,2142,會計學(二)
D017872652,2143,會計學(二)實習
D017872652,2144,經濟學(二)
D017872652,2146,管理學
D017872652,2140,班級活動
D017875202,2151,組織行為
D017875202,2974,非商業背景會計學
D017875202,2154,管理科學
D017875202,2959,生涯規劃
D017875202,2152,統計學(二)
D017875202,3828,Android Apps創意程式設計
D017875202,2153,統計學(二)實習
D017875202,2150,商事法
D017875332,2964,服務學習專題
D017875332,2976,初階智慧型創新
D017875332,1298,普通物理-電、磁、光實驗
D017875332,1323,物件導向設計實習
D017875332,1300,微積分(二)
D017875332,1296,程式設計(III)
D017875332,1302,邏輯設計
D017875332,1303,邏輯設計實習
D017875332,1299,微積分(二)實習
D017875332,1294,班級活動
D017875332,2970,時間管理專題
D017875332,1301,線性代數
D017879200,1319,資料庫系統
D017879200,1320,機率論
D017879200,1318,系統程式
D017879200,2916,台灣民俗文化
D017879200,2947,戀愛心理學
D017879200,2991,創業創意營運管理
D017882163,2160,管理科學
D017882163,2159,統計學(二)實習
D017882163,2158,統計學(二)
D017882163,2156,商事法
D017882163,2184,職場英文
D017882163,2157,組織行為
D017882163,2887,台灣民間信仰
D017885744,1299,微積分(二)實習
D017885744,1294,班級活動
D017885744,1296,程式設計(III)
D017885744,2873,希臘羅馬神話故事與西洋藝術
D017885744,2915,音樂行旅 - 巡訪古典音樂大師
D017885744,1302,邏輯設計
D017885744,1298,普通物理-電、磁、光實驗
D017885744,1300,微積分(二)
D017885744,1303,邏輯設計實習
D017885744,1301,線性代數
D017886185,2868,中國文物欣賞
D017886185,1360,敏捷開發
D017886185,1311,物件導向設計
D017886185,1337,計算機結構學
D017886185,1338,計算機演算法
D017886185,2889,台灣民間信仰
D017890915,2867,中國文物欣賞
D017890915,2174,國際企業管理
D017890915,2981,美好時光，社群聚場
D017890915,2172,企業倫理與社會責任
D017890915,2973,行政領導與人脈經營
D017890915,1973,人工智慧概論與實務
D017890915,2175,管理資訊系統
D017893138,2188,投資管理實務(二)
D017893138,1299,微積分(二)實習
D017893138,1298,普通物理-電、磁、光實驗
D017893138,1296,程式設計(III)
D017893138,2897,音樂與人生
D017893138,1312,物件導向設計實習
D017893138,1303,邏輯設計實習
D017893138,1300,微積分(二)
D017893138,1301,線性代數
D017893138,1294,班級活動
D017893138,1302,邏輯設計
D017899574,1346,文獻研討(二)
D017899574,2869,佛家思想
D017899574,1348,資訊專題研討(二)
D017899727,1301,線性代數
D017899727,1296,程式設計(III)
D017899727,1967,作業系統(二)
D017899727,1294,班級活動
D017899727,1302,邏輯設計
D017899727,1298,普通物理-電、磁、光實驗
D017899727,2885,台灣民間信仰
D017899727,1299,微積分(二)實習
D017899727,1303,邏輯設計實習
D017899727,1327,物件導向設計實習
D017899727,2899,當代文學閱讀與寫作
