student_id,course_id,course_name
D0741237,2955,經濟與生活
D0741237,2923,現代軍事學
D0741237,2924,現代軍事學
D0741254,2148,商業軟體應用(一)
D0741254,2878,日本歷史與文化
D0741254,2943,模擬亞太經合會
D0741254,2887,台灣民間信仰
D0741254,2988,劇場實務（二）
D0741260,1348,資訊專題研討(二)
D0741260,1346,文獻研討(二)
D0741260,1347,文獻研討(二)
D0741271,2904,應用文
D0741271,2941,環境教育
D0741271,2864,人生哲學
D0741271,2174,國際企業管理
D0741271,2172,企業倫理與社會責任
D0741271,2175,管理資訊系統
D0741271,3817,iOS APP程式設計
D0741271,3022,生態環境保育
D0741272,3029,3D城市與數位校園
D0741272,2869,佛家思想
D0741272,2902,應用文
D0741272,2965,社會形象創造專題
D0741272,1967,作業系統(二)
D0741276,2175,管理資訊系統
D0741276,2962,投資與理財
D0741276,2186,企業管理實務
D0741276,2935,醫學與人生
D0741276,2908,旅遊與多元學習
D0741276,2958,民法實用
D0741276,2174,國際企業管理
D0741276,2172,企業倫理與社會責任
D0741278,3023,生物學與生物倫理
D0741278,3808,英文科學導讀(二)
D0741278,3011,從人類學看世界
D0741278,2960,生涯規劃
D0741278,2198,數量方法
D0741310,3024,全球暖化與綠色環境設計
D0741310,3035,社會學與生活體驗
D0741310,2959,生涯規劃
D0741310,1312,物件導向設計實習
D0741310,3019,越南地理與文化
D0741326,3048,彩排與公演
D0741326,2146,管理學
D0741326,2147,資訊網路
D0741326,2142,會計學(二)
D0741326,2143,會計學(二)實習
D0741326,2140,班級活動
D0741326,2145,經濟學(二)實習
D0741326,2873,希臘羅馬神話故事與西洋藝術
D0741326,3767,全民國防教育軍事訓練(二)
D0741326,2144,經濟學(二)
D0741326,1973,人工智慧概論與實務
D0741365,2874,中國文化遺產及其藝術
D0741365,2998,性別與新飲食文化探索
D0741365,1332,計算機演算法
D0741365,1331,計算機結構學
D0741365,1970,地理資訊於APPS之應用
D0741365,3021,生命科學
D0741365,2928,奈米科技與生活
D0741372,1290,微積分(二)
D0741372,1291,線性代數
D0741372,1287,程式設計(IV)
D0741372,1292,邏輯設計
D0741372,1293,邏輯設計實習
D0741372,1289,微積分(二)實習
D0741372,1288,普通物理-電、磁、光實驗
D0741372,1286,程式設計(III)
D0741372,1284,班級活動
D0741388,3042,性別平等與親密關係
D0741388,2896,音樂與人生
D0741388,2915,音樂行旅 - 巡訪古典音樂大師
D0741388,3031,食品衛生與安全
D0741388,2954,教育的理論與實踐
D0741395,1337,計算機結構學
D0741395,3889,春雨講堂-生活的奧義
D0741395,3024,全球暖化與綠色環境設計
D0741395,3012,衣藝美學與科技時尚
D0741395,1338,計算機演算法
D0741395,2943,模擬亞太經合會
D0741395,2924,現代軍事學
D0741400,2876,日本歷史與文化
D0741400,2196,財務管理
D0741400,2194,行銷管理
D0741400,2958,民法實用
D0741400,3900,學術寫作與商業報告
D0741400,2924,現代軍事學
D0741400,3037,民法實用
D0741400,2195,作業管理
D0741422,1310,系統分析與設計
D0741422,2872,希臘羅馬神話故事與西洋藝術
D0741422,2911,電影與性別
D0741422,3033,智慧財產之保護與實務
D0741422,1340,計算機結構學
D0741422,1341,計算機演算法
D0741422,2944,地方自治
D0741480,2909,向儒道思想學情緒管理
D0741480,2904,應用文
D0741480,1317,機率論
D0741480,2870,詩詞欣賞
