student_id,course_id,course_name
D0848854,2157,組織行為
D0848854,2923,現代軍事學
D0848854,2158,統計學(二)
D0848854,2160,管理科學
D0848854,3818,iOS APP程式設計
D0848854,2159,統計學(二)實習
D0848854,2975,台灣的政府與政治
D0848854,3007,科技與藝術
D0848875,2934,醫學與人生
D0848875,3022,生態環境保育
D0848875,3024,全球暖化與綠色環境設計
D0848875,2948,公民社會的政策參與
D0848875,2962,投資與理財
D0848892,1320,機率論
D0848892,1318,系統程式
D0848892,2946,國際關係
D0848892,2997,舞台道具製作
D0848892,2979,觀光美儀與國際禮儀
D0848892,1319,資料庫系統
D0848892,3027,生活中的工程與科技
D0848892,1323,物件導向設計實習
D0848910,2159,統計學(二)實習
D0848910,1327,物件導向設計實習
D0848910,3020,世界建築欣賞
D0848910,2158,統計學(二)
D0848910,2160,管理科學
D0848910,3820,體育玩很大：創意運動課程設計
D0848910,2157,組織行為
D0848910,2156,商事法
D0848910,3006,性別差異與性別平等
D0848910,2992,聲音表達與訓練
D0848935,3037,民法實用
D0848935,2947,戀愛心理學
D0848935,3021,生命科學
D0848935,1327,物件導向設計實習
D0848935,2941,環境教育
D0848945,1327,物件導向設計實習
D0848945,2150,商事法
D0848945,2191,期貨與選擇權
D0848945,3025,衛星科技應用
D0848945,2906,批判思考
D0848945,2152,統計學(二)
D0848945,2151,組織行為
D0848945,2153,統計學(二)實習
D0848945,2154,管理科學
D0848945,2979,觀光美儀與國際禮儀
D0848998,1296,程式設計(III)
D0848998,1294,班級活動
D0848998,1300,微積分(二)
D0848998,1303,邏輯設計實習
D0848998,1302,邏輯設計
D0848998,1301,線性代數
D0848998,1297,程式設計(IV)
D0848998,1298,普通物理-電、磁、光實驗
D0848998,1299,微積分(二)實習
D0849025,2871,詩詞欣賞
D0849025,1338,計算機演算法
D0849025,3043,戀愛、家庭與性別平等
D0849025,1337,計算機結構學
D0849025,1325,UNIX應用與實務
D0849025,2878,日本歷史與文化
D0849025,2862,人生哲學
D0849034,2135,會計學(二)實習
D0849034,2134,會計學(二)
D0849034,3767,全民國防教育軍事訓練(二)
D0849034,2137,經濟學(二)實習
D0849034,2863,人生哲學
D0849034,2139,資訊網路
D0849034,2136,經濟學(二)
D0849034,2132,班級活動
D0849034,2138,管理學
D0849034,2898,現代散文
D0849034,2870,詩詞欣賞
D0849034,2937,性別與心理衛生
D0849069,1341,計算機演算法
D0849069,1340,計算機結構學
D0849069,3004,衣藝美學與創新時尚
D0849069,2923,現代軍事學
D0849069,2971,性別教育與服務-學習
D0849069,2895,音樂與人生
D0849069,3026,綠能與環境
D0849071,1331,計算機結構學
D0849071,1332,計算機演算法
D0849071,3045,空間資訊與智慧生活
D0849071,2894,宗教與人生
D0849071,1312,物件導向設計實習
D0849071,2974,非商業背景會計學
D0849071,2879,倫理價值與生命哲學
D0849106,2192,綠色企業與創業
D0849106,2892,生死與哲學
D0849106,3889,春雨講堂-生活的奧義
D0849106,3898,創新管理與企業家精神
D0849106,2923,現代軍事學
D0849117,1296,程式設計(III)
D0849117,1301,線性代數
D0849117,1303,邏輯設計實習
D0849117,1297,程式設計(IV)
D0849117,1298,普通物理-電、磁、光實驗
D0849117,1300,微積分(二)
D0849117,1294,班級活動
