student_id,course_id,course_name
D071766195,1311,物件導向設計
D071766195,2988,劇場實務（二）
D071766195,1352,計算機視覺
D071769615,2179,服務科學與創新
D071769615,1334,計算機結構學
D071769615,1335,計算機演算法
D071771397,2875,世界音樂文化
D071771397,2992,聲音表達與訓練
D071771397,1337,計算機結構學
D071771397,2203,網路行銷
D071771397,2882,文學、電影DIY
D071771397,1360,敏捷開發
D071771397,1338,計算機演算法
D071778006,1300,微積分(二)
D071778006,1301,線性代數
D071778006,2894,宗教與人生
D071778006,1298,普通物理-電、磁、光實驗
D071778006,1302,邏輯設計
D071778006,1303,邏輯設計實習
D071778006,1299,微積分(二)實習
D071778006,3002,漢字之美
D071778006,1294,班級活動
D071778006,1296,程式設計(III)
D071778815,1317,機率論
D071778815,2933,環境與公害
D071778815,1315,系統程式
D071778815,1316,資料庫系統
D071778815,3780,全民國防教育軍事訓練(二)
D071778815,2002,地理資訊於APPS之應用
D071778815,2930,認識天然災害
D071778815,2971,性別教育與服務-學習
D071783055,3809,前瞻時尚與潮流
D071783055,3780,全民國防教育軍事訓練(二)
D071783055,1315,系統程式
D071783055,1316,資料庫系統
D071783055,1317,機率論
D071783055,2905,批判思考
D071783444,2926,創新綠色科技
D071783444,1337,計算機結構學
D071783444,1329,電子商務安全
D071783444,1338,計算機演算法
D071784052,2934,醫學與人生
D071784052,3780,全民國防教育軍事訓練(二)
D071784052,2956,管理面面觀
D071784052,2189,科技應用與金融服務
D071784052,1315,系統程式
D071784052,1316,資料庫系統
D071784052,2916,台灣民俗文化
D071784052,2923,現代軍事學
D071784052,1317,機率論
D071785813,1304,系統程式
D071785813,2973,行政領導與人脈經營
D071785813,2191,期貨與選擇權
D071785813,2947,戀愛心理學
D071785813,1305,資料庫系統
D071785813,3827,Android Apps創意程式設計
D071785813,1306,機率論
D071785813,3779,全民國防教育軍事訓練(二)
D071791029,2936,化粧品科學與生活時尚
D071791029,1348,資訊專題研討(二)
D071791029,2872,希臘羅馬神話故事與西洋藝術
D071791029,2907,旅遊與多元學習	
D071791029,2866,人造環境欣賞
D071791029,1346,文獻研討(二)
D071791029,2184,職場英文
D071792187,1307,系統程式
D071792187,2192,綠色企業與創業
D071792187,3827,Android Apps創意程式設計
D071792187,2189,科技應用與金融服務
D071792187,2988,劇場實務（二）
D071792187,1308,資料庫系統
D071792187,1309,機率論
D071792187,3780,全民國防教育軍事訓練(二)
D071792460,1354,無線隨意與感測網路技術與應用
D071792460,1274,班級活動
D071792460,2959,生涯規劃
D071792460,1282,邏輯設計
D071792460,3897,國際企業策略與文化
D071792460,1281,線性代數
D071792460,1278,普通物理-電、磁、光實驗
D071792460,2887,台灣民間信仰
D071792460,1276,程式設計(III)
D071792460,1280,微積分(二)
D071792460,1283,邏輯設計實習
D071792460,1279,微積分(二)實習
D071794174,1284,班級活動
D071794174,1288,普通物理-電、磁、光實驗
D071794174,2004,人工智慧概論與實務
D071794174,1290,微積分(二)
D071794174,1291,線性代數
D071794174,1293,邏輯設計實習
D071794174,2902,應用文
D071794174,1292,邏輯設計
D071794174,1286,程式設計(III)
D071794174,1289,微積分(二)實習
D071795102,1306,機率論
D071795102,1971,雲端應用系統開發
D071795102,3779,全民國防教育軍事訓練(二)
D071795102,1305,資料庫系統
D071795102,1304,系統程式
