student_id,course_id,course_name
D0998604,2174,國際企業管理
D0998604,2175,管理資訊系統
D0998604,3022,生態環境保育
D0998604,2865,人生哲學
D0998604,2885,台灣民間信仰
D0998604,2172,企業倫理與社會責任
D0998604,3820,體育玩很大：創意運動課程設計
D0998613,2146,管理學
D0998613,2142,會計學(二)
D0998613,2917,莎士比亞與電影
D0998613,2912,電影與性別
D0998613,3767,全民國防教育軍事訓練(二)
D0998613,2147,資訊網路
D0998613,2144,經濟學(二)
D0998613,2145,經濟學(二)實習
D0998613,2143,會計學(二)實習
D0998613,2140,班級活動
D0998618,2989,培育3D設計夢想號學生大使
D0998618,2994,探討在台日商管理之文化差異問題
D0998618,3030,氣候變遷對臺灣之衝擊
D0998618,1340,計算機結構學
D0998618,2927,系統品質建模與挑戰
D0998618,3028,智慧城市與行動應用
D0998618,1341,計算機演算法
D0998653,1334,計算機結構學
D0998653,2184,職場英文
D0998653,3042,性別平等與親密關係
D0998653,1335,計算機演算法
D0998653,2953,教育的理論與實踐
D0998653,2149,管理與統計
D0998653,2864,人生哲學
D0998690,3042,性別平等與親密關係
D0998690,2908,旅遊與多元學習
D0998690,2883,文學、電影DIY
D0998690,2871,詩詞欣賞
D0998690,1322,物件導向設計
D0998743,2171,管理資訊系統
D0998743,2936,化粧品科學與生活時尚
D0998743,1351,研究報告寫作
D0998743,2170,國際企業管理
D0998743,2168,企業倫理與社會責任
D0998743,2888,台灣民間信仰
D0998743,3007,科技與藝術
D0998743,2877,日本歷史與文化
D0998753,2924,現代軍事學
D0998753,2980,從空間看世界
D0998753,2951,心理學整合與發展
D0998753,2872,希臘羅馬神話故事與西洋藝術
D0998753,2984,智慧定位-衛星導航
D0998795,1300,微積分(二)
D0998795,1303,邏輯設計實習
D0998795,1299,微積分(二)實習
D0998795,1302,邏輯設計
D0998795,1301,線性代數
D0998795,1296,程式設計(III)
D0998795,1294,班級活動
D0998795,1298,普通物理-電、磁、光實驗
D0998795,1297,程式設計(IV)
D0998801,2897,音樂與人生
D0998801,3018,旅遊與多元學習
D0998801,3780,全民國防教育軍事訓練(二)
D0998801,1309,機率論
D0998801,1308,資料庫系統
D0998801,3041,現代韓國社會和文化
D0998801,2866,人造環境欣賞
D0998801,3025,衛星科技應用
D0998801,1307,系統程式
D0998802,1346,文獻研討(二)
D0998802,1347,文獻研討(二)
D0998802,1348,資訊專題研討(二)
D0998809,2165,消費者行為
D0998809,2971,性別教育與服務-學習
D0998809,2921,皮膚保養醫學
D0998809,3027,生活中的工程與科技
D0998809,2167,應用程式設計
D0998840,3892,打造自我品牌─職能加值課程
D0998840,2149,管理與統計
D0998840,2898,現代散文
D0998840,2172,企業倫理與社會責任
D0998840,2181,作業管理個案研究
D0998840,2004,人工智慧概論與實務
D0998840,2175,管理資訊系統
D0998840,2174,國際企業管理
D0998886,3045,空間資訊與智慧生活
D0998886,1970,地理資訊於APPS之應用
D0998886,3893,與產業接軌─共通核心職能培育
D0998886,3028,智慧城市與行動應用
D0998886,2875,世界音樂文化
D0998949,3810,逢甲夜市雙語導覽設計(2)
D0998949,1328,組合數學
D0998949,1332,計算機演算法
D0998949,2877,日本歷史與文化
D0998949,1331,計算機結構學
D0998949,3015,台灣文學
D0998949,2972,行政領導與人脈經營
D0998964,3004,衣藝美學與創新時尚
D0998964,2950,智慧財產之保護與實務
D0998964,2937,性別與心理衛生
D0998964,2923,現代軍事學
D0998964,3016,應用文
