student_id,course_id,course_name
D0577079,2968,心理劇與自我成長
D0577127,3812,音樂劇演唱技巧
D0577127,2929,殺蟲劑與生活
D0577127,2875,世界音樂文化
D0577127,1341,計算機演算法
D0577127,2863,人生哲學
D0577127,1321,系統分析與設計
D0577127,1340,計算機結構學
D0577184,1306,機率論
D0577184,1322,物件導向設計
D0577184,1972,軟體品質保證與軟體測試
D0577184,1304,系統程式
D0577184,1305,資料庫系統
D0577184,3041,現代韓國社會和文化
D0577184,2993,智慧生活與大數據物聯網應用
D0577184,3820,體育玩很大：創意運動課程設計
D0577184,3779,全民國防教育軍事訓練(二)
D0577202,1299,微積分(二)實習
D0577202,1302,邏輯設計
D0577202,1301,線性代數
D0577202,1303,邏輯設計實習
D0577202,1300,微積分(二)
D0577202,1294,班級活動
D0577202,1296,程式設計(III)
D0577202,1298,普通物理-電、磁、光實驗
D0577202,1297,程式設計(IV)
D0577232,2955,經濟與生活
D0577232,2967,婚姻與家庭
D0577232,2149,管理與統計
D0577232,1331,計算機結構學
D0577232,2997,舞台道具製作
D0577232,1332,計算機演算法
D0577232,3898,創新管理與企業家精神
D0577314,2980,從空間看世界
D0577314,2190,流通管理
D0577314,2935,醫學與人生
D0577314,1324,資訊與網路安全
D0577314,2926,創新綠色科技
D0577366,2964,服務學習專題
D0577366,1309,機率論
D0577366,1308,資料庫系統
D0577366,3027,生活中的工程與科技
D0577366,2862,人生哲學
D0577366,1307,系統程式
D0577366,3780,全民國防教育軍事訓練(二)
D0577366,2202,服務業行銷
D0577366,3026,綠能與環境
D0577412,2139,資訊網路
D0577412,2137,經濟學(二)實習
D0577412,2135,會計學(二)實習
D0577412,3767,全民國防教育軍事訓練(二)
D0577412,2136,經濟學(二)
D0577412,1970,地理資訊於APPS之應用
D0577412,2134,會計學(二)
D0577412,2973,行政領導與人脈經營
D0577412,2138,管理學
D0577412,2959,生涯規劃
D0577412,3042,性別平等與親密關係
D0577412,2981,美好時光，社群聚場
D0577412,2132,班級活動
D0577413,2968,心理劇與自我成長
D0577413,1304,系統程式
D0577413,1306,機率論
D0577413,2932,衛星科技應用
D0577413,2925,國防科技與產業發展
D0577413,1321,系統分析與設計
D0577413,1305,資料庫系統
D0577413,3779,全民國防教育軍事訓練(二)
D0577413,3817,iOS APP程式設計
D0577476,2967,婚姻與家庭
D0577476,1331,計算機結構學
D0577476,2947,戀愛心理學
D0577476,2966,婚姻與家庭
D0577476,1355,知識管理與創新
D0577476,2937,性別與心理衛生
D0577476,1332,計算機演算法
D0577495,2142,會計學(二)
D0577495,2146,管理學
D0577495,2143,會計學(二)實習
D0577495,3767,全民國防教育軍事訓練(二)
D0577495,2145,經濟學(二)實習
D0577495,2144,經濟學(二)
D0577495,2140,班級活動
D0577495,2147,資訊網路
D0577495,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0577495,2963,服務學習專題
D0577531,2917,莎士比亞與電影
D0577531,1329,電子商務安全
D0577531,3780,全民國防教育軍事訓練(二)
D0577531,3040,智慧城市競爭力
D0577531,1315,系統程式
D0577531,1316,資料庫系統
D0577531,3013,社會設計專題
D0577531,1364,資訊專題研討(六)
D0577531,1317,機率論
D0577558,2876,日本歷史與文化
D0577558,2991,創業創意營運管理
D0577558,1310,系統分析與設計
D0577558,3031,食品衛生與安全
D0577558,3829,Android Apps創意程式設計
