student_id,course_id,course_name
D065780800,2908,旅遊與多元學習	
D065780800,2872,希臘羅馬神話故事與西洋藝術
D065780800,2947,戀愛心理學
D065780800,3007,科技與藝術
D065780800,1316,資料庫系統
D065781654,2143,會計學(二)實習
D065781654,3767,全民國防教育軍事訓練(二)
D065781654,2145,經濟學(二)實習
D065781654,2140,班級活動
D065781654,2898,現代散文
D065781654,2147,資訊網路
D065781654,2142,會計學(二)
D065781654,2144,經濟學(二)
D065781654,2888,台灣民間信仰
D065781654,2872,希臘羅馬神話故事與西洋藝術
D065781654,2146,管理學
D065781654,2991,創業創意營運管理
D065782514,2916,台灣民俗文化
D065782514,1304,系統程式
D065782514,2911,電影與性別
D065782514,3808,英文科學導讀(二)
D065782514,1305,資料庫系統
D065782514,2971,性別教育與服務-學習
D065782514,1306,機率論
D065782514,2898,現代散文
D065782514,3779,全民國防教育軍事訓練(二)
D065786451,2915,音樂行旅 - 巡訪古典音樂大師
D065786451,2941,環境教育
D065786451,2925,國防科技與產業發展
D065786451,2913,世界音樂賞析
D065786451,2167,應用程式設計
D065786451,1332,計算機演算法
D065786451,1331,計算機結構學
D065786758,3780,全民國防教育軍事訓練(二)
D065786758,2886,台灣民間信仰
D065786758,2933,環境與公害
D065786758,1317,機率論
D065786758,2898,現代散文
D065786758,1316,資料庫系統
D065786758,1315,系統程式
D065786758,2872,希臘羅馬神話故事與西洋藝術
D065787496,1309,機率論
D065787496,1307,系統程式
D065787496,1308,資料庫系統
D065787496,2913,世界音樂賞析
D065787496,3780,全民國防教育軍事訓練(二)
D065788721,3767,全民國防教育軍事訓練(二)
D065788721,2144,經濟學(二)
D065788721,2968,心理劇與自我成長
D065788721,2147,資訊網路
D065788721,2143,會計學(二)實習
D065788721,2142,會計學(二)
D065788721,2996,劇場服裝設計及製作
D065788721,2140,班級活動
D065788721,2146,管理學
D065788721,2870,詩詞欣賞
D065788721,2145,經濟學(二)實習
D065798836,1334,計算機結構學
D065798836,3829,Android Apps創意程式設計
D065798836,1335,計算機演算法
D065800737,2903,應用文
D065800737,2138,管理學
D065800737,2139,資訊網路
D065800737,2984,智慧定位-衛星導航
D065800737,2132,班級活動
D065800737,2137,經濟學(二)實習
D065800737,2135,會計學(二)實習
D065800737,2134,會計學(二)
D065800737,3767,全民國防教育軍事訓練(二)
D065800737,2136,經濟學(二)
D065807019,1324,資訊與網路安全
D065807019,2171,管理資訊系統
D065807019,2168,企業倫理與社會責任
D065807019,3014,築橋創新競賽
D065807019,2170,國際企業管理
D065807019,2883,文學、電影DIY
D065807019,2190,流通管理
D065807019,2918,土地關懷之旅
D065810699,1286,程式設計(III)
D065810699,1293,邏輯設計實習
D065810699,1970,地理資訊於APPS之應用
D065810699,2890,台灣民間信仰
D065810699,1291,線性代數
D065810699,1288,普通物理-電、磁、光實驗
D065810699,1289,微積分(二)實習
D065810699,1292,邏輯設計
D065810699,1290,微積分(二)
D065810699,1284,班級活動
D065810699,2887,台灣民間信仰
D065811788,2910,台灣環境與永續生活
D065811788,1281,線性代數
D065811788,1283,邏輯設計實習
D065811788,1276,程式設計(III)
D065811788,1279,微積分(二)實習
D065811788,1282,邏輯設計
D065811788,2962,投資與理財
D065811788,1280,微積分(二)
D065811788,2180,投資組合管理
D065811788,1274,班級活動
D065811788,1278,普通物理-電、磁、光實驗
