student_id,course_id,course_name
D084606914,3780,全民國防教育軍事訓練(二)
D084606914,1309,機率論
D084606914,1307,系統程式
D084606914,1308,資料庫系統
D084606914,2966,婚姻與家庭
D084609878,1362,數位影像安全技術專題
D084609878,1289,微積分(二)實習
D084609878,2902,應用文
D084609878,1292,邏輯設計
D084609878,1293,邏輯設計實習
D084609878,1288,普通物理-電、磁、光實驗
D084609878,1286,程式設計(III)
D084609878,2881,文學與生活
D084609878,2983,智慧綠台灣
D084609878,1290,微積分(二)
D084609878,1291,線性代數
D084609878,1284,班級活動
D084612854,2937,性別與心理衛生
D084612854,2168,企業倫理與社會責任
D084612854,2983,智慧綠台灣
D084612854,2002,地理資訊於APPS之應用
D084612854,2918,土地關懷之旅
D084612854,2170,國際企業管理
D084612854,2171,管理資訊系統
D084612854,2989,培育3D設計夢想號學生大使
D084614452,3892,打造自我品牌─職能加值課程
D084614452,2889,台灣民間信仰
D084614452,1337,計算機結構學
D084614452,2162,休閒事業管理
D084614452,2986,藝術、心靈與創造力
D084614452,1338,計算機演算法
D084618207,1334,計算機結構學
D084618207,2162,休閒事業管理
D084618207,1335,計算機演算法
D084618207,3899,電子商務與大數據
D084619105,2941,環境教育
D084619105,2134,會計學(二)
D084619105,2137,經濟學(二)實習
D084619105,3767,全民國防教育軍事訓練(二)
D084619105,2138,管理學
D084619105,2892,生死與哲學
D084619105,2136,經濟學(二)
D084619105,2132,班級活動
D084619105,2135,會計學(二)實習
D084619105,2139,資訊網路
D084620491,2170,國際企業管理
D084620491,1325,UNIX應用與實務
D084620491,2171,管理資訊系統
D084620491,2168,企業倫理與社會責任
D084625847,1340,計算機結構學
D084625847,2926,創新綠色科技
D084625847,2965,社會形象創造專題
D084625847,2181,作業管理個案研究
D084625847,1341,計算機演算法
D084627957,1338,計算機演算法
D084627957,1337,計算機結構學
D084627957,2167,應用程式設計
D084629029,3897,國際企業策略與文化
D084629029,1318,系統程式
D084629029,1319,資料庫系統
D084629029,2896,音樂與人生
D084629029,1320,機率論
D084630087,2191,期貨與選擇權
D084630087,2972,行政領導與人脈經營
D084630087,1340,計算機結構學
D084630087,2884,古典小說
D084630087,1341,計算機演算法
D084630087,2981,美好時光，社群聚場
D084630087,2924,現代軍事學
D084633637,2140,班級活動
D084633637,2143,會計學(二)實習
D084633637,2960,生涯規劃
D084633637,1321,系統分析與設計
D084633637,2146,管理學
D084633637,3767,全民國防教育軍事訓練(二)
D084633637,2145,經濟學(二)實習
D084633637,2144,經濟學(二)
D084633637,2937,性別與心理衛生
D084633637,2189,科技應用與金融服務
D084633637,2999,介紹台灣
D084633637,2142,會計學(二)
D084633637,2147,資訊網路
D084633972,1315,系統程式
D084633972,3780,全民國防教育軍事訓練(二)
D084633972,2905,批判思考
D084633972,2872,希臘羅馬神話故事與西洋藝術
D084633972,1317,機率論
D084633972,3827,Android Apps創意程式設計
D084633972,1316,資料庫系統
D084635020,1288,普通物理-電、磁、光實驗
D084635020,1291,線性代數
D084635020,1284,班級活動
D084635020,1289,微積分(二)實習
D084635020,3817,iOS APP程式設計
D084635020,1293,邏輯設計實習
D084635020,1290,微積分(二)
D084635020,1286,程式設計(III)
D084635020,1292,邏輯設計
D084635075,3827,Android Apps創意程式設計
D084635075,2871,詩詞欣賞
