student_id,course_id,course_name
D0626471,1356,資料探勘
D0626471,2878,日本歷史與文化
D0626473,3813,劇場與影像設計
D0626473,1338,計算機演算法
D0626473,1337,計算機結構學
D0626473,2164,企業電子化
D0626473,2895,音樂與人生
D0626473,2975,台灣的政府與政治
D0626473,2946,國際關係
D0626500,1335,計算機演算法
D0626500,2903,應用文
D0626500,1334,計算機結構學
D0626500,2956,管理面面觀
D0626500,3026,綠能與環境
D0626500,1361,資訊專題研討(四)
D0626500,2971,性別教育與服務-學習
D0626511,3029,3D城市與數位校園
D0626511,1327,物件導向設計實習
D0626511,2938,材料與生活
D0626511,3038,消費者保護法
D0626511,3810,逢甲夜市雙語導覽設計(2)
D0626511,2196,財務管理
D0626511,2194,行銷管理
D0626511,2195,作業管理
D0626530,2946,國際關係
D0626530,3820,體育玩很大：創意運動課程設計
D0626530,1304,系統程式
D0626530,2190,流通管理
D0626530,3779,全民國防教育軍事訓練(二)
D0626530,1305,資料庫系統
D0626530,2954,教育的理論與實踐
D0626530,3020,世界建築欣賞
D0626530,1306,機率論
D0626559,2932,衛星科技應用
D0626559,2973,行政領導與人脈經營
D0626559,2196,財務管理
D0626559,2985,創業與創新
D0626559,2195,作業管理
D0626559,3023,生物學與生物倫理
D0626559,2194,行銷管理
D0626559,2977,初階智慧型創新
D0626565,2880,倫理價值與生命哲學
D0626565,1316,資料庫系統
D0626565,2950,智慧財產之保護與實務
D0626565,1317,機率論
D0626565,2983,智慧綠台灣
D0626565,2974,非商業背景會計學
D0626565,3030,氣候變遷對臺灣之衝擊
D0626565,3780,全民國防教育軍事訓練(二)
D0626565,1315,系統程式
D0626589,3808,英文科學導讀(二)
D0626589,3045,空間資訊與智慧生活
D0626589,2881,文學與生活
D0626589,3021,生命科學
D0626589,2866,人造環境欣賞
D0626607,1290,微積分(二)
D0626607,1287,程式設計(IV)
D0626607,1286,程式設計(III)
D0626607,1291,線性代數
D0626607,1289,微積分(二)實習
D0626607,1288,普通物理-電、磁、光實驗
D0626607,1284,班級活動
D0626607,1292,邏輯設計
D0626607,1293,邏輯設計實習
D0626612,1293,邏輯設計實習
D0626612,1288,普通物理-電、磁、光實驗
D0626612,1291,線性代數
D0626612,1284,班級活動
D0626612,1290,微積分(二)
D0626612,1289,微積分(二)實習
D0626612,1287,程式設計(IV)
D0626612,1286,程式設計(III)
D0626612,1292,邏輯設計
D0626682,2985,創業與創新
D0626682,1310,系統分析與設計
D0626682,1341,計算機演算法
D0626682,1340,計算機結構學
D0626682,3036,社會學與生活體驗
D0626682,2946,國際關係
D0626682,3043,戀愛、家庭與性別平等
D0626697,1278,普通物理-電、磁、光實驗
D0626697,1281,線性代數
D0626697,1283,邏輯設計實習
D0626697,1279,微積分(二)實習
D0626697,1282,邏輯設計
D0626697,1274,班級活動
D0626697,1280,微積分(二)
D0626697,1277,程式設計(IV)
D0626697,1276,程式設計(III)
D0626706,2875,世界音樂文化
D0626706,2923,現代軍事學
D0626706,2871,詩詞欣賞
D0626706,3020,世界建築欣賞
D0626706,3893,與產業接軌─共通核心職能培育
D0626736,1364,資訊專題研討(六)
D0626736,3043,戀愛、家庭與性別平等
D0626736,2997,舞台道具製作
D0626736,3815,Android Apps創意程式設計
D0626736,3001,事業創新
D0626789,3029,3D城市與數位校園
