student_id,course_id,course_name
D025139952,1307,系統程式
D025139952,1309,機率論
D025139952,1308,資料庫系統
D025140675,2176,人力資源發展
D025140675,2137,經濟學(二)實習
D025140675,2971,性別教育與服務-學習
D025140675,2138,管理學
D025140675,2134,會計學(二)
D025140675,3767,全民國防教育軍事訓練(二)
D025140675,2135,會計學(二)實習
D025140675,2136,經濟學(二)
D025140675,2132,班級活動
D025140675,2139,資訊網路
D025141597,2948,公民社會的政策參與
D025141597,2152,統計學(二)
D025141597,1310,系統分析與設計
D025141597,2154,管理科學
D025141597,1968,超大型積體電路設計導論
D025141597,2150,商事法
D025141597,2153,統計學(二)實習
D025141597,3011,從人類學看世界
D025141597,2151,組織行為
D025142334,2883,文學、電影DIY
D025142334,2140,班級活動
D025142334,2964,服務學習專題
D025142334,2145,經濟學(二)實習
D025142334,2144,經濟學(二)
D025142334,2142,會計學(二)
D025142334,2147,資訊網路
D025142334,2146,管理學
D025142334,2960,生涯規劃
D025142334,3767,全民國防教育軍事訓練(二)
D025142334,2143,會計學(二)實習
D025145779,2997,舞台道具製作
D025145779,2158,統計學(二)
D025145779,2159,統計學(二)實習
D025145779,3829,Android Apps創意程式設計
D025145779,2160,管理科學
D025145779,2157,組織行為
D025145779,2156,商事法
D025146790,1317,機率論
D025146790,2886,台灣民間信仰
D025146790,3780,全民國防教育軍事訓練(二)
D025146790,2002,地理資訊於APPS之應用
D025146790,2908,旅遊與多元學習	
D025146790,1316,資料庫系統
D025146790,2968,心理劇與自我成長
D025146790,2979,觀光美儀與國際禮儀
D025146790,1315,系統程式
D025151282,2159,統計學(二)實習
D025151282,2158,統計學(二)
D025151282,2160,管理科學
D025151282,2156,商事法
D025151282,2157,組織行為
D025151282,2937,性別與心理衛生
D025153682,1346,文獻研討(二)
D025153682,1971,雲端應用系統開發
D025153682,2896,音樂與人生
D025153682,1348,資訊專題研討(二)
D025153682,2869,佛家思想
D025153682,2908,旅遊與多元學習	
D025153682,2898,現代散文
D025158878,2004,人工智慧概論與實務
D025158878,1346,文獻研討(二)
D025158878,1348,資訊專題研討(二)
D025158878,2974,非商業背景會計學
D025161892,2885,台灣民間信仰
D025161892,1288,普通物理-電、磁、光實驗
D025161892,1289,微積分(二)實習
D025161892,1290,微積分(二)
D025161892,1286,程式設計(III)
D025161892,1293,邏輯設計實習
D025161892,1292,邏輯設計
D025161892,3013,社會設計專題
D025161892,1284,班級活動
D025161892,1291,線性代數
D025162738,1331,計算機結構學
D025162738,2924,現代軍事學
D025162738,1332,計算機演算法
D025165968,2971,性別教育與服務-學習
D025165968,1318,系統程式
D025165968,1319,資料庫系統
D025165968,2991,創業創意營運管理
D025165968,1320,機率論
D025169546,2891,生死與哲學
D025169546,2181,作業管理個案研究
D025169546,1331,計算機結構學
D025169546,1332,計算機演算法
D025169881,1296,程式設計(III)
D025169881,1298,普通物理-電、磁、光實驗
D025169881,1300,微積分(二)
D025169881,1301,線性代數
D025169881,1303,邏輯設計實習
D025169881,1302,邏輯設計
D025169881,1299,微積分(二)實習
D025169881,1294,班級活動
D025169881,2921,皮膚保養醫學
D025171068,1281,線性代數
D025171068,1283,邏輯設計實習
D025171068,1282,邏輯設計
