student_id,course_id,course_name
D012649891,1335,計算機演算法
D012655113,2150,商事法
D012655113,2153,統計學(二)實習
D012655113,2152,統計學(二)
D012655113,2192,綠色企業與創業
D012655113,2154,管理科學
D012655113,2934,醫學與人生
D012655113,2182,財務管理個案研究
D012655113,2151,組織行為
D012655113,2876,日本歷史與文化
D012655335,2954,教育的理論與實踐
D012655335,2156,商事法
D012655335,2159,統計學(二)實習
D012655335,2157,組織行為
D012655335,2158,統計學(二)
D012655335,2160,管理科學
D012655335,1355,知識管理與創新
D012662722,2196,財務管理
D012662722,2195,作業管理
D012662722,2194,行銷管理
D012662722,2899,當代文學閱讀與寫作
D012668182,2162,休閒事業管理
D012668182,1335,計算機演算法
D012668182,2198,數量方法
D012668182,3829,Android Apps創意程式設計
D012668182,1334,計算機結構學
D012668182,2180,投資組合管理
D012668182,2967,婚姻與家庭
D012668939,1289,微積分(二)實習
D012668939,1292,邏輯設計
D012668939,1293,邏輯設計實習
D012668939,1288,普通物理-電、磁、光實驗
D012668939,2970,時間管理專題
D012668939,1291,線性代數
D012668939,1290,微積分(二)
D012668939,1284,班級活動
D012668939,1286,程式設計(III)
D012670406,1341,計算機演算法
D012670406,2924,現代軍事學
D012670406,2952,心理學整合與發展
D012670406,2941,環境教育
D012670406,1340,計算機結構學
D012670406,2892,生死與哲學
D012672448,2908,旅遊與多元學習	
D012672448,1304,系統程式
D012672448,3779,全民國防教育軍事訓練(二)
D012672448,1306,機率論
D012672448,2876,日本歷史與文化
D012672448,1305,資料庫系統
D012672448,2933,環境與公害
D012675050,2172,企業倫理與社會責任
D012675050,2174,國際企業管理
D012675050,2175,管理資訊系統
D012675050,1973,人工智慧概論與實務
D012675050,2910,台灣環境與永續生活
D012675050,1312,物件導向設計實習
D012675050,2884,古典小說
D012675616,1317,機率論
D012675616,2963,服務學習專題
D012675616,3780,全民國防教育軍事訓練(二)
D012675616,2929,殺蟲劑與生活
D012675616,1316,資料庫系統
D012675616,1315,系統程式
D012678327,2203,網路行銷
D012678327,1340,計算機結構學
D012678327,1324,資訊與網路安全
D012678327,2979,觀光美儀與國際禮儀
D012678327,1341,計算機演算法
D012678327,2167,應用程式設計
D012678327,2972,行政領導與人脈經營
D012679546,1280,微積分(二)
D012679546,1282,邏輯設計
D012679546,1274,班級活動
D012679546,2181,作業管理個案研究
D012679546,1278,普通物理-電、磁、光實驗
D012679546,1281,線性代數
D012679546,1279,微積分(二)實習
D012679546,1276,程式設計(III)
D012679546,1283,邏輯設計實習
D012683567,2869,佛家思想
D012683567,2195,作業管理
D012683567,2194,行銷管理
D012683567,2196,財務管理
D012686698,2925,國防科技與產業發展
D012686698,1338,計算機演算法
D012686698,2954,教育的理論與實踐
D012686698,1337,計算機結構學
D012688371,2175,管理資訊系統
D012688371,2174,國際企業管理
D012688371,2172,企業倫理與社會責任
D012688371,1973,人工智慧概論與實務
D012690336,2892,生死與哲學
D012690336,1341,計算機演算法
D012690336,1340,計算機結構學
D012692743,3899,電子商務與大數據
D012692743,2868,中國文物欣賞
D012692743,1300,微積分(二)
D012692743,1299,微積分(二)實習
D012692743,1303,邏輯設計實習
D012692743,1301,線性代數
