student_id,course_id,course_name
D039642899,1364,資訊專題研討(六)
D039642899,1346,文獻研討(二)
D039642899,2873,希臘羅馬神話故事與西洋藝術
D039642899,2927,系統品質建模與挑戰
D039642899,2912,電影與性別
D039642899,1348,資訊專題研討(二)
D039643308,3779,全民國防教育軍事訓練(二)
D039643308,1306,機率論
D039643308,1350,型樣識別
D039643308,1304,系統程式
D039643308,1305,資料庫系統
D039643308,2902,應用文
D039645470,2884,古典小說
D039645470,1349,具體數學
D039645470,1322,物件導向設計
D039645470,2170,國際企業管理
D039645470,2171,管理資訊系統
D039645470,2168,企業倫理與社會責任
D039648365,1309,機率論
D039648365,3011,從人類學看世界
D039648365,1308,資料庫系統
D039648365,2966,婚姻與家庭
D039648365,1971,雲端應用系統開發
D039648365,3001,事業創新
D039648365,3780,全民國防教育軍事訓練(二)
D039648365,1307,系統程式
D039649072,2874,中國文化遺產及其藝術
D039649072,1355,知識管理與創新
D039649072,1338,計算機演算法
D039649072,1360,敏捷開發
D039649072,1354,無線隨意與感測網路技術與應用
D039649072,1337,計算機結構學
D039651075,2168,企業倫理與社會責任
D039651075,2171,管理資訊系統
D039651075,2170,國際企業管理
D039651075,2987,專利撰寫實務
D039651075,2867,中國文物欣賞
D039651075,1322,物件導向設計
D039651808,2996,劇場服裝設計及製作
D039651808,1332,計算機演算法
D039651808,1331,計算機結構學
D039652416,2972,行政領導與人脈經營
D039652416,1335,計算機演算法
D039652416,3899,電子商務與大數據
D039652416,1334,計算機結構學
D039652416,2914,鋼琴音樂萬花筒
D039652973,2964,服務學習專題
D039652973,2195,作業管理
D039652973,2983,智慧綠台灣
D039652973,2196,財務管理
D039652973,2194,行銷管理
D039652973,2867,中國文物欣賞
D039652973,2905,批判思考
D039653383,3780,全民國防教育軍事訓練(二)
D039653383,3809,前瞻時尚與潮流
D039653383,2969,心理劇與自我成長
D039653383,2928,奈米科技與生活
D039653383,1315,系統程式
D039653383,1317,機率論
D039653383,2966,婚姻與家庭
D039653383,1350,型樣識別
D039653383,1316,資料庫系統
D039654892,1307,系統程式
D039654892,2192,綠色企業與創業
D039654892,1308,資料庫系統
D039654892,2953,教育的理論與實踐
D039654892,2988,劇場實務（二）
D039654892,1309,機率論
D039654892,2871,詩詞欣賞
D039654892,2877,日本歷史與文化
D039654892,3780,全民國防教育軍事訓練(二)
D039663610,3897,國際企業策略與文化
D039663610,1315,系統程式
D039663610,1316,資料庫系統
D039663610,1317,機率論
D039663610,2872,希臘羅馬神話故事與西洋藝術
D039663610,3780,全民國防教育軍事訓練(二)
D039664341,1340,計算機結構學
D039664341,1341,計算機演算法
D039664341,2972,行政領導與人脈經營
D039670311,3009,基礎影音製作
D039670311,1334,計算機結構學
D039670311,2180,投資組合管理
D039670311,2198,數量方法
D039670311,1335,計算機演算法
D039670427,2992,聲音表達與訓練
D039670427,1320,機率論
D039670427,1318,系統程式
D039670427,2902,應用文
D039670427,1319,資料庫系統
D039678881,2171,管理資訊系統
D039678881,2170,國際企業管理
D039678881,2881,文學與生活
D039678881,2168,企業倫理與社會責任
D039682635,1317,機率論
D039682635,2165,消費者行為
D039682635,2903,應用文
D039682635,1316,資料庫系統
D039682635,3780,全民國防教育軍事訓練(二)
D039682635,1315,系統程式
