student_id,course_id,course_name
D0569606,1276,程式設計(III)
D0569606,1274,班級活動
D0569606,1283,邏輯設計實習
D0569606,1281,線性代數
D0569606,1282,邏輯設計
D0569606,1278,普通物理-電、磁、光實驗
D0569606,1280,微積分(二)
D0569606,1277,程式設計(IV)
D0569611,2150,商事法
D0569611,1350,型樣識別
D0569611,3815,Android Apps創意程式設計
D0569611,3040,智慧城市競爭力
D0569611,2152,統計學(二)
D0569611,2151,組織行為
D0569611,2154,管理科學
D0569611,2153,統計學(二)實習
D0569630,2138,管理學
D0569630,2186,企業管理實務
D0569630,2136,經濟學(二)
D0569630,2896,音樂與人生
D0569630,2917,莎士比亞與電影
D0569630,2139,資訊網路
D0569630,2135,會計學(二)實習
D0569630,2137,經濟學(二)實習
D0569630,3767,全民國防教育軍事訓練(二)
D0569630,2132,班級活動
D0569630,2134,會計學(二)
D0569683,1970,地理資訊於APPS之應用
D0569683,2137,經濟學(二)實習
D0569683,3767,全民國防教育軍事訓練(二)
D0569683,2134,會計學(二)
D0569683,2132,班級活動
D0569683,2139,資訊網路
D0569683,2138,管理學
D0569683,2149,管理與統計
D0569683,2135,會計學(二)實習
D0569683,2136,經濟學(二)
D0569738,1286,程式設計(III)
D0569738,1292,邏輯設計
D0569738,1293,邏輯設計實習
D0569738,1289,微積分(二)實習
D0569738,1288,普通物理-電、磁、光實驗
D0569738,1290,微積分(二)
D0569738,1287,程式設計(IV)
D0569738,1291,線性代數
D0569738,1284,班級活動
D0569759,3032,個人資料保護法
D0569759,2134,會計學(二)
D0569759,2904,應用文
D0569759,2132,班級活動
D0569759,2138,管理學
D0569759,2139,資訊網路
D0569759,2136,經濟學(二)
D0569759,2135,會計學(二)實習
D0569759,2137,經濟學(二)實習
D0569759,3767,全民國防教育軍事訓練(二)
D0569764,3780,全民國防教育軍事訓練(二)
D0569764,1316,資料庫系統
D0569764,1317,機率論
D0569764,1315,系統程式
D0569764,2946,國際關係
D0569764,3019,越南地理與文化
D0569764,3020,世界建築欣賞
D0569764,2936,化粧品科學與生活時尚
D0569764,2883,文學、電影DIY
D0569806,1317,機率論
D0569806,3027,生活中的工程與科技
D0569806,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0569806,3817,iOS APP程式設計
D0569806,1315,系統程式
D0569806,2972,行政領導與人脈經營
D0569806,3780,全民國防教育軍事訓練(二)
D0569806,1316,資料庫系統
D0569806,1310,系統分析與設計
D0569823,2170,國際企業管理
D0569823,2955,經濟與生活
D0569823,2901,應用文
D0569823,2171,管理資訊系統
D0569823,3028,智慧城市與行動應用
D0569823,2168,企業倫理與社會責任
D0569823,2868,中國文物欣賞
D0569823,2982,智慧的天空之眼
D0569850,1320,機率論
D0569850,2912,電影與性別
D0569850,1318,系統程式
D0569850,3012,衣藝美學與科技時尚
D0569850,1319,資料庫系統
D0569850,2920,生活中之物理
D0569850,2164,企業電子化
D0569850,2937,性別與心理衛生
D0569851,2139,資訊網路
D0569851,2138,管理學
D0569851,1971,雲端應用系統開發
D0569851,2134,會計學(二)
D0569851,3767,全民國防教育軍事訓練(二)
D0569851,2136,經濟學(二)
D0569851,2137,經濟學(二)實習
D0569851,3040,智慧城市競爭力
D0569851,2135,會計學(二)實習
D0569851,2132,班級活動
