student_id,course_id,course_name
D0858083,1274,班級活動
D0858083,1279,微積分(二)實習
D0858083,1283,邏輯設計實習
D0858083,1282,邏輯設計
D0858083,1281,線性代數
D0858083,1280,微積分(二)
D0858083,1278,普通物理-電、磁、光實驗
D0858083,1277,程式設計(IV)
D0858083,1276,程式設計(III)
D0858087,3027,生活中的工程與科技
D0858087,3004,衣藝美學與創新時尚
D0858087,3049,3D動畫虛擬實境實作(II)
D0858087,2158,統計學(二)
D0858087,2996,劇場服裝設計及製作
D0858087,2160,管理科學
D0858087,2185,產業與競爭分析
D0858087,2156,商事法
D0858087,2159,統計學(二)實習
D0858087,2157,組織行為
D0858089,2167,應用程式設計
D0858089,2984,智慧定位-衛星導航
D0858089,3897,國際企業策略與文化
D0858089,2185,產業與競爭分析
D0858089,2190,流通管理
D0858099,1301,線性代數
D0858099,1300,微積分(二)
D0858099,1296,程式設計(III)
D0858099,1303,邏輯設計實習
D0858099,1297,程式設計(IV)
D0858099,1299,微積分(二)實習
D0858099,1294,班級活動
D0858099,1298,普通物理-電、磁、光實驗
D0858099,1302,邏輯設計
D0858107,1367,資訊專題研討(八)
D0858107,3779,全民國防教育軍事訓練(二)
D0858107,1305,資料庫系統
D0858107,2188,投資管理實務(二)
D0858107,2962,投資與理財
D0858107,3028,智慧城市與行動應用
D0858107,1304,系統程式
D0858107,2888,台灣民間信仰
D0858107,1306,機率論
D0858118,1301,線性代數
D0858118,1297,程式設計(IV)
D0858118,1303,邏輯設計實習
D0858118,1300,微積分(二)
D0858118,1302,邏輯設計
D0858118,1296,程式設計(III)
D0858118,1294,班級活動
D0858118,1299,微積分(二)實習
D0858118,1298,普通物理-電、磁、光實驗
D0858119,2194,行銷管理
D0858119,2196,財務管理
D0858119,1314,UNIX應用與實務
D0858119,2946,國際關係
D0858119,2195,作業管理
D0858119,2888,台灣民間信仰
D0858119,3048,彩排與公演
D0858119,3025,衛星科技應用
D0858175,1298,普通物理-電、磁、光實驗
D0858175,1296,程式設計(III)
D0858175,1294,班級活動
D0858175,1297,程式設計(IV)
D0858175,1299,微積分(二)實習
D0858175,1300,微積分(二)
D0858175,1303,邏輯設計實習
D0858175,1301,線性代數
D0858175,1302,邏輯設計
D0858185,2885,台灣民間信仰
D0858185,3780,全民國防教育軍事訓練(二)
D0858185,3045,空間資訊與智慧生活
D0858185,1307,系統程式
D0858185,1309,機率論
D0858185,2952,心理學整合與發展
D0858185,1308,資料庫系統
D0858185,2964,服務學習專題
D0858185,3893,與產業接軌─共通核心職能培育
D0858187,1348,資訊專題研討(二)
D0858187,1347,文獻研討(二)
D0858187,1346,文獻研討(二)
D0858221,3018,旅遊與多元學習
D0858221,2172,企業倫理與社會責任
D0858221,3022,生態環境保育
D0858221,2175,管理資訊系統
D0858221,2904,應用文
D0858221,2946,國際關係
D0858221,2174,國際企業管理
D0858221,1327,物件導向設計實習
D0858247,1319,資料庫系統
D0858247,1970,地理資訊於APPS之應用
D0858247,1324,資訊與網路安全
D0858247,1320,機率論
D0858247,1318,系統程式
D0858247,2912,電影與性別
D0858247,2148,商業軟體應用(一)
D0858247,2862,人生哲學
D0858258,2168,企業倫理與社會責任
D0858258,2170,國際企業管理
D0858258,2179,服務科學與創新
D0858258,2171,管理資訊系統
