student_id,course_id,course_name
D0645253,2991,創業創意營運管理
D0645253,3035,社會學與生活體驗
D0645253,2157,組織行為
D0645253,2158,統計學(二)
D0645253,2160,管理科學
D0645253,3039,策略理論與中國崛起
D0645263,2930,認識天然災害
D0645263,2894,宗教與人生
D0645263,2948,公民社會的政策參與
D0645263,3893,與產業接軌─共通核心職能培育
D0645263,2190,流通管理
D0645302,2916,台灣民俗文化
D0645302,2949,智慧財產之保護與實務
D0645302,1341,計算機演算法
D0645302,2944,地方自治
D0645302,2929,殺蟲劑與生活
D0645302,2887,台灣民間信仰
D0645302,1340,計算機結構學
D0645335,2954,教育的理論與實踐
D0645335,2996,劇場服裝設計及製作
D0645335,2983,智慧綠台灣
D0645335,3891,使用者導向設計
D0645335,3007,科技與藝術
D0645340,1332,計算機演算法
D0645340,2874,中國文化遺產及其藝術
D0645340,2879,倫理價值與生命哲學
D0645340,1331,計算機結構學
D0645340,2907,旅遊與多元學習
D0645340,1326,物件導向設計
D0645340,3040,智慧城市競爭力
D0645343,2876,日本歷史與文化
D0645343,2901,應用文
D0645343,2203,網路行銷
D0645343,3009,基礎影音製作
D0645343,2903,應用文
D0645347,2914,鋼琴音樂萬花筒
D0645347,2152,統計學(二)
D0645347,2154,管理科學
D0645347,2153,統計學(二)實習
D0645347,2151,組織行為
D0645347,2919,生命科學
D0645347,2969,心理劇與自我成長
D0645347,3815,Android Apps創意程式設計
D0645347,2150,商事法
D0645347,2931,衛星科技應用
D0645455,2966,婚姻與家庭
D0645455,3767,全民國防教育軍事訓練(二)
D0645455,2863,人生哲學
D0645455,3048,彩排與公演
D0645455,2202,服務業行銷
D0645455,2134,會計學(二)
D0645455,2139,資訊網路
D0645455,2135,會計學(二)實習
D0645455,2136,經濟學(二)
D0645455,2132,班級活動
D0645455,2138,管理學
D0645455,2137,經濟學(二)實習
D0645455,3031,食品衛生與安全
D0645493,1309,機率論
D0645493,2865,人生哲學
D0645493,2177,文化創意經營策略
D0645493,1308,資料庫系統
D0645493,3780,全民國防教育軍事訓練(二)
D0645493,2863,人生哲學
D0645493,3045,空間資訊與智慧生活
D0645493,2962,投資與理財
D0645493,1307,系統程式
D0645496,3779,全民國防教育軍事訓練(二)
D0645496,2962,投資與理財
D0645496,2202,服務業行銷
D0645496,1305,資料庫系統
D0645496,1306,機率論
D0645496,1304,系統程式
D0645496,2873,希臘羅馬神話故事與西洋藝術
D0645496,3031,食品衛生與安全
D0645496,2874,中國文化遺產及其藝術
D0645572,2195,作業管理
D0645572,2196,財務管理
D0645572,2194,行銷管理
D0645572,2992,聲音表達與訓練
D0645579,2878,日本歷史與文化
D0645579,3022,生態環境保育
D0645579,2952,心理學整合與發展
D0645579,2962,投資與理財
D0645579,2980,從空間看世界
D0645624,1284,班級活動
D0645624,1293,邏輯設計實習
D0645624,1290,微積分(二)
D0645624,1289,微積分(二)實習
D0645624,1288,普通物理-電、磁、光實驗
D0645624,1291,線性代數
D0645624,1286,程式設計(III)
D0645624,1287,程式設計(IV)
D0645624,1292,邏輯設計
D0645627,3009,基礎影音製作
D0645627,1308,資料庫系統
D0645627,3041,現代韓國社會和文化
D0645627,2982,智慧的天空之眼
D0645627,3780,全民國防教育軍事訓練(二)
D0645627,3034,智慧財產之保護與實務
