student_id,course_id,course_name
D006298975,2137,經濟學(二)實習
D006298975,2888,台灣民間信仰
D006298975,2138,管理學
D006298975,2135,會計學(二)實習
D006298975,2136,經濟學(二)
D006309008,2969,心理劇與自我成長
D006309008,3780,全民國防教育軍事訓練(二)
D006309008,1307,系統程式
D006309008,2188,投資管理實務(二)
D006309008,1309,機率論
D006309008,1308,資料庫系統
D006310233,2936,化粧品科學與生活時尚
D006310233,1346,文獻研討(二)
D006310233,1348,資訊專題研討(二)
D006310233,1968,超大型積體電路設計導論
D006310233,2182,財務管理個案研究
D006313326,2158,統計學(二)
D006313326,2157,組織行為
D006313326,2997,舞台道具製作
D006313326,2882,文學、電影DIY
D006313326,2160,管理科學
D006313326,2156,商事法
D006313326,1329,電子商務安全
D006313326,2159,統計學(二)實習
D006315702,3779,全民國防教育軍事訓練(二)
D006315702,2963,服務學習專題
D006315702,2176,人力資源發展
D006315702,2896,音樂與人生
D006315702,1306,機率論
D006315702,1304,系統程式
D006315702,1305,資料庫系統
D006316631,2883,文學、電影DIY
D006316631,2170,國際企業管理
D006316631,2928,奈米科技與生活
D006316631,2987,專利撰寫實務
D006316631,2171,管理資訊系統
D006316631,2168,企業倫理與社會責任
D006316631,2921,皮膚保養醫學
D006318413,1319,資料庫系統
D006318413,1320,機率論
D006318413,1318,系統程式
D006318413,2897,音樂與人生
D006318413,2929,殺蟲劑與生活
D006320980,1334,計算機結構學
D006320980,1335,計算機演算法
D006320980,3009,基礎影音製作
D006321772,1278,普通物理-電、磁、光實驗
D006321772,1282,邏輯設計
D006321772,1280,微積分(二)
D006321772,1281,線性代數
D006321772,2887,台灣民間信仰
D006321772,1283,邏輯設計實習
D006321772,1274,班級活動
D006321772,1279,微積分(二)實習
D006321772,1276,程式設計(III)
D006331504,2196,財務管理
D006331504,2866,人造環境欣賞
D006331504,2908,旅遊與多元學習	
D006331504,3001,事業創新
D006331504,2194,行銷管理
D006331504,1356,資料探勘
D006331504,2195,作業管理
D006338497,3813,劇場與影像設計
D006338497,2160,管理科學
D006338497,2158,統計學(二)
D006338497,2156,商事法
D006338497,2157,組織行為
D006338497,2159,統計學(二)實習
D006341817,1362,數位影像安全技術專題
D006341817,2908,旅遊與多元學習	
D006341817,2157,組織行為
D006341817,2160,管理科學
D006341817,2967,婚姻與家庭
D006341817,2156,商事法
D006341817,2158,統計學(二)
D006341817,2960,生涯規劃
D006341817,2159,統計學(二)實習
D006342074,1306,機率論
D006342074,2876,日本歷史與文化
D006342074,2911,電影與性別
D006342074,1304,系統程式
D006342074,2886,台灣民間信仰
D006342074,1352,計算機視覺
D006342074,3779,全民國防教育軍事訓練(二)
D006342074,1305,資料庫系統
D006345617,3808,英文科學導讀(二)
D006345617,1304,系統程式
D006345617,1306,機率論
D006345617,3779,全民國防教育軍事訓練(二)
D006345617,2901,應用文
D006345617,1305,資料庫系統
D006345617,2892,生死與哲學
D006346171,1346,文獻研討(二)
D006346171,3828,Android Apps創意程式設計
D006346171,1348,資訊專題研討(二)
D006348229,1311,物件導向設計
D006348229,2941,環境教育
D006348229,2916,台灣民俗文化
D006348229,3780,全民國防教育軍事訓練(二)
D006348229,1315,系統程式
