student_id,course_id,course_name
D038500831,2892,生死與哲學
D038500831,2963,服務學習專題
D038500831,1304,系統程式
D038500831,3779,全民國防教育軍事訓練(二)
D038500831,1305,資料庫系統
D038500831,1353,雲端計算
D038500831,1306,機率論
D038502705,2887,台灣民間信仰
D038502705,2943,模擬亞太經合會
D038502705,2154,管理科學
D038502705,2152,統計學(二)
D038502705,2001,電子商務安全
D038502705,2876,日本歷史與文化
D038502705,2151,組織行為
D038502705,2153,統計學(二)實習
D038502705,2150,商事法
D038504563,1303,邏輯設計實習
D038504563,1299,微積分(二)實習
D038504563,1296,程式設計(III)
D038504563,1312,物件導向設計實習
D038504563,1302,邏輯設計
D038504563,1294,班級活動
D038504563,2997,舞台道具製作
D038504563,1298,普通物理-電、磁、光實驗
D038504563,1301,線性代數
D038504563,2968,心理劇與自我成長
D038504563,2954,教育的理論與實踐
D038504563,1300,微積分(二)
D038504563,2894,宗教與人生
D038505584,3780,全民國防教育軍事訓練(二)
D038505584,1317,機率論
D038505584,2963,服務學習專題
D038505584,1316,資料庫系統
D038505584,1315,系統程式
D038505584,2971,性別教育與服務-學習
D038505584,3808,英文科學導讀(二)
D038507915,3780,全民國防教育軍事訓練(二)
D038507915,2876,日本歷史與文化
D038507915,1308,資料庫系統
D038507915,1309,機率論
D038507915,1307,系統程式
D038507915,2886,台灣民間信仰
D038507915,2928,奈米科技與生活
D038518454,1316,資料庫系統
D038518454,3827,Android Apps創意程式設計
D038518454,2871,詩詞欣賞
D038518454,1315,系統程式
D038518454,3780,全民國防教育軍事訓練(二)
D038518454,1317,機率論
D038518539,2150,商事法
D038518539,2974,非商業背景會計學
D038518539,2154,管理科學
D038518539,2151,組織行為
D038518539,2889,台灣民間信仰
D038518539,2977,初階智慧型創新
D038518539,2152,統計學(二)
D038518539,3001,事業創新
D038518539,2153,統計學(二)實習
D038518539,1311,物件導向設計
D038524653,2988,劇場實務（二）
D038524653,1306,機率論
D038524653,3897,國際企業策略與文化
D038524653,3779,全民國防教育軍事訓練(二)
D038524653,1304,系統程式
D038524653,1305,資料庫系統
D038524653,2876,日本歷史與文化
D038524653,2191,期貨與選擇權
D038525827,1291,線性代數
D038525827,1362,數位影像安全技術專題
D038525827,1289,微積分(二)實習
D038525827,1290,微積分(二)
D038525827,1293,邏輯設計實習
D038525827,1288,普通物理-電、磁、光實驗
D038525827,2163,行銷管理個案研究
D038525827,3898,創新管理與企業家精神
D038525827,1286,程式設計(III)
D038525827,1292,邏輯設計
D038525827,1284,班級活動
D038526541,1307,系統程式
D038526541,3780,全民國防教育軍事訓練(二)
D038526541,1309,機率論
D038526541,2872,希臘羅馬神話故事與西洋藝術
D038526541,1308,資料庫系統
D038526541,2002,地理資訊於APPS之應用
D038526541,1352,計算機視覺
D038527166,1315,系統程式
D038527166,2163,行銷管理個案研究
D038527166,1316,資料庫系統
D038527166,1317,機率論
D038527166,2864,人生哲學
D038527166,2964,服務學習專題
D038527166,3780,全民國防教育軍事訓練(二)
D038534867,2189,科技應用與金融服務
D038534867,1276,程式設計(III)
D038534867,1329,電子商務安全
D038534867,2926,創新綠色科技
D038534867,1281,線性代數
D038534867,3000,敲開古典音樂之門
D038534867,1279,微積分(二)實習
D038534867,1280,微積分(二)
