student_id,course_id,course_name
D0887679,1354,無線隨意與感測網路技術與應用
D0887722,2977,初階智慧型創新
D0887722,2194,行銷管理
D0887722,2953,教育的理論與實踐
D0887722,2989,培育3D設計夢想號學生大使
D0887722,2195,作業管理
D0887722,2909,向儒道思想學情緒管理
D0887722,2196,財務管理
D0887722,2992,聲音表達與訓練
D0887739,3812,音樂劇演唱技巧
D0887739,1338,計算機演算法
D0887739,1312,物件導向設計實習
D0887739,1337,計算機結構學
D0887739,2914,鋼琴音樂萬花筒
D0887739,3040,智慧城市競爭力
D0887739,2886,台灣民間信仰
D0887783,1331,計算機結構學
D0887783,2899,當代文學閱讀與寫作
D0887783,2934,醫學與人生
D0887783,3829,Android Apps創意程式設計
D0887783,3028,智慧城市與行動應用
D0887783,3043,戀愛、家庭與性別平等
D0887783,1332,計算機演算法
D0887791,2903,應用文
D0887791,3031,食品衛生與安全
D0887791,1334,計算機結構學
D0887791,1335,計算機演算法
D0887791,2933,環境與公害
D0887791,1967,作業系統(二)
D0887791,2894,宗教與人生
D0887828,2922,第三波戰爭之科技武器
D0887828,2951,心理學整合與發展
D0887828,1335,計算機演算法
D0887828,2940,智慧城市實務分析
D0887828,2928,奈米科技與生活
D0887828,2944,地方自治
D0887828,1334,計算機結構學
D0887866,2135,會計學(二)實習
D0887866,2136,經濟學(二)
D0887866,2134,會計學(二)
D0887866,3011,從人類學看世界
D0887866,3767,全民國防教育軍事訓練(二)
D0887866,2132,班級活動
D0887866,2191,期貨與選擇權
D0887866,2138,管理學
D0887866,2137,經濟學(二)實習
D0887866,3040,智慧城市競爭力
D0887866,2139,資訊網路
D0887871,2868,中國文物欣賞
D0887871,1341,計算機演算法
D0887871,1340,計算機結構學
D0887871,2959,生涯規劃
D0887871,2976,初階智慧型創新
D0887871,2001,電子商務安全
D0887871,2960,生涯規劃
D0887912,2174,國際企業管理
D0887912,2938,材料與生活
D0887912,3033,智慧財產之保護與實務
D0887912,2906,批判思考
D0887912,2175,管理資訊系統
D0887912,2869,佛家思想
D0887912,2172,企業倫理與社會責任
D0887912,1323,物件導向設計實習
D0887919,1350,型樣識別
D0887919,3827,Android Apps創意程式設計
D0887919,2163,行銷管理個案研究
D0887919,2182,財務管理個案研究
D0887919,2926,創新綠色科技
D0887941,1362,數位影像安全技術專題
D0887941,1306,機率論
D0887941,1305,資料庫系統
D0887941,1304,系統程式
D0887941,3779,全民國防教育軍事訓練(二)
D0887941,2891,生死與哲學
D0887941,3038,消費者保護法
D0887941,1973,人工智慧概論與實務
D0887941,2932,衛星科技應用
D0887975,3016,應用文
D0887975,2175,管理資訊系統
D0887975,2174,國際企業管理
D0887975,2979,觀光美儀與國際禮儀
D0887975,2172,企業倫理與社會責任
D0888022,2175,管理資訊系統
D0888022,2174,國際企業管理
D0888022,2911,電影與性別
D0888022,3011,從人類學看世界
D0888022,3900,學術寫作與商業報告
D0888022,2988,劇場實務（二）
D0888022,2935,醫學與人生
D0888022,2172,企業倫理與社會責任
D0888107,3891,使用者導向設計
D0888107,3767,全民國防教育軍事訓練(二)
D0888107,2136,經濟學(二)
D0888107,2132,班級活動
D0888107,2134,會計學(二)
D0888107,2139,資訊網路
D0888107,2135,會計學(二)實習
D0888107,2138,管理學
D0888107,2137,經濟學(二)實習
D0888120,3029,3D城市與數位校園
