student_id,course_id,course_name
D0593748,2159,統計學(二)實習
D0593748,2923,現代軍事學
D0593748,2156,商事法
D0593748,2160,管理科學
D0593748,2158,統計學(二)
D0593748,2157,組織行為
D0593748,2892,生死與哲學
D0593755,1284,班級活動
D0593755,1292,邏輯設計
D0593755,1287,程式設計(IV)
D0593755,1293,邏輯設計實習
D0593755,1286,程式設計(III)
D0593755,1290,微積分(二)
D0593755,1288,普通物理-電、磁、光實驗
D0593755,1291,線性代數
D0593755,1289,微積分(二)實習
D0593756,2158,統計學(二)
D0593756,2156,商事法
D0593756,2971,性別教育與服務-學習
D0593756,2159,統計學(二)實習
D0593756,3817,iOS APP程式設計
D0593756,2160,管理科學
D0593756,2979,觀光美儀與國際禮儀
D0593756,3810,逢甲夜市雙語導覽設計(2)
D0593756,2157,組織行為
D0593756,2965,社會形象創造專題
D0593759,2967,婚姻與家庭
D0593759,3021,生命科學
D0593759,2969,心理劇與自我成長
D0593759,1330,數位信號處理導論
D0593759,2939,智慧城市無所不在的監測系統
D0593763,1346,文獻研討(二)
D0593763,1348,資訊專題研討(二)
D0593763,1347,文獻研討(二)
D0593773,2146,管理學
D0593773,3767,全民國防教育軍事訓練(二)
D0593773,2140,班級活動
D0593773,1364,資訊專題研討(六)
D0593773,2145,經濟學(二)實習
D0593773,2144,經濟學(二)
D0593773,2143,會計學(二)實習
D0593773,2984,智慧定位-衛星導航
D0593773,2966,婚姻與家庭
D0593773,2185,產業與競爭分析
D0593773,2142,會計學(二)
D0593773,2147,資訊網路
D0593786,2867,中國文物欣賞
D0593786,1315,系統程式
D0593786,1316,資料庫系統
D0593786,2958,民法實用
D0593786,3033,智慧財產之保護與實務
D0593786,3780,全民國防教育軍事訓練(二)
D0593786,2926,創新綠色科技
D0593786,1317,機率論
D0593786,3004,衣藝美學與創新時尚
D0593810,1341,計算機演算法
D0593810,2865,人生哲學
D0593810,1351,研究報告寫作
D0593810,1356,資料探勘
D0593810,2927,系統品質建模與挑戰
D0593810,2998,性別與新飲食文化探索
D0593810,1340,計算機結構學
D0593910,2975,台灣的政府與政治
D0593910,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0593910,1308,資料庫系統
D0593910,3045,空間資訊與智慧生活
D0593910,2958,民法實用
D0593910,1307,系統程式
D0593910,1309,機率論
D0593910,3020,世界建築欣賞
D0593910,3780,全民國防教育軍事訓練(二)
D0593914,2940,智慧城市實務分析
D0593914,2137,經濟學(二)實習
D0593914,2139,資訊網路
D0593914,2135,會計學(二)實習
D0593914,2134,會計學(二)
D0593914,2138,管理學
D0593914,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0593914,2136,經濟學(二)
D0593914,3767,全民國防教育軍事訓練(二)
D0593914,2132,班級活動
D0593919,2198,數量方法
D0593919,1341,計算機演算法
D0593919,1340,計算機結構學
D0593919,3048,彩排與公演
D0593946,3899,電子商務與大數據
D0593946,2942,音樂、語言與大腦
D0593946,2175,管理資訊系統
D0593946,3024,全球暖化與綠色環境設計
D0593946,2174,國際企業管理
D0593946,2909,向儒道思想學情緒管理
D0593946,3900,學術寫作與商業報告
D0593946,2172,企業倫理與社會責任
D0593973,3023,生物學與生物倫理
D0593973,2170,國際企業管理
D0593973,2955,經濟與生活
D0593973,2171,管理資訊系統
D0593973,3021,生命科學
D0593973,3011,從人類學看世界
D0593973,2168,企業倫理與社會責任
