student_id,course_id,course_name
D096992326,2152,統計學(二)
D096992326,2907,旅遊與多元學習	
D096992326,2944,地方自治
D096992593,1280,微積分(二)
D096992593,1279,微積分(二)實習
D096992593,1282,邏輯設計
D096992593,1283,邏輯設計實習
D096992593,2910,台灣環境與永續生活
D096992593,1278,普通物理-電、磁、光實驗
D096992593,2935,醫學與人生
D096992593,1281,線性代數
D096992593,1276,程式設計(III)
D096992593,1274,班級活動
D096994443,1318,系統程式
D096994443,1351,研究報告寫作
D096994443,2184,職場英文
D096994443,1319,資料庫系統
D096994443,2902,應用文
D096994443,1320,機率論
D096994443,2163,行銷管理個案研究
D096995204,2869,佛家思想
D096995204,2150,商事法
D096995204,2152,統計學(二)
D096995204,2151,組織行為
D096995204,2154,管理科學
D096995204,2153,統計學(二)實習
D096996515,1967,作業系統(二)
D096996515,2889,台灣民間信仰
D096996515,2152,統計學(二)
D096996515,2154,管理科學
D096996515,2001,電子商務安全
D096996515,2150,商事法
D096996515,2934,醫學與人生
D096996515,2153,統計學(二)實習
D096996515,2151,組織行為
D097001232,3808,英文科學導讀(二)
D097001232,2143,會計學(二)實習
D097001232,2147,資訊網路
D097001232,2145,經濟學(二)實習
D097001232,2146,管理學
D097001232,2971,性別教育與服務-學習
D097001232,3767,全民國防教育軍事訓練(二)
D097001232,2144,經濟學(二)
D097001232,2142,會計學(二)
D097001232,2140,班級活動
D097008736,1348,資訊專題研討(二)
D097008736,1346,文獻研討(二)
D097008736,2872,希臘羅馬神話故事與西洋藝術
D097008736,2866,人造環境欣賞
D097008736,1971,雲端應用系統開發
D097010302,2935,醫學與人生
D097010302,2176,人力資源發展
D097010302,2941,環境教育
D097010302,1331,計算機結構學
D097010302,2925,國防科技與產業發展
D097010302,2915,音樂行旅 - 巡訪古典音樂大師
D097010302,1332,計算機演算法
D097013488,1340,計算機結構學
D097013488,1327,物件導向設計實習
D097013488,2918,土地關懷之旅
D097013488,1341,計算機演算法
D097019602,1348,資訊專題研討(二)
D097019602,2936,化粧品科學與生活時尚
D097019602,1346,文獻研討(二)
D097025818,1279,微積分(二)實習
D097025818,1281,線性代數
D097025818,1274,班級活動
D097025818,1280,微積分(二)
D097025818,1282,邏輯設計
D097025818,1968,超大型積體電路設計導論
D097025818,1283,邏輯設計實習
D097025818,1276,程式設計(III)
D097025818,1278,普通物理-電、磁、光實驗
D097026310,2924,現代軍事學
D097026310,1316,資料庫系統
D097026310,2978,觀光美儀與國際禮儀
D097026310,1317,機率論
D097026310,1315,系統程式
D097026310,3780,全民國防教育軍事訓練(二)
D097029014,2154,管理科學
D097029014,2150,商事法
D097029014,2874,中國文化遺產及其藝術
D097029014,2921,皮膚保養醫學
D097029014,2151,組織行為
D097029014,2153,統計學(二)實習
D097029014,2152,統計學(二)
D097029014,3827,Android Apps創意程式設計
D097029168,1971,雲端應用系統開發
D097029168,2150,商事法
D097029168,2153,統計學(二)實習
D097029168,2154,管理科學
D097029168,1973,人工智慧概論與實務
D097029168,2152,統計學(二)
D097029168,2151,組織行為
D097034308,2885,台灣民間信仰
D097034308,2170,國際企業管理
D097034308,2168,企業倫理與社會責任
D097034308,2171,管理資訊系統
D097034308,2883,文學、電影DIY
D097035312,2867,中國文物欣賞
