student_id,course_id,course_name
D066716587,2153,統計學(二)實習
D066716587,2154,管理科學
D066722021,2910,台灣環境與永續生活
D066722021,2175,管理資訊系統
D066722021,2174,國際企業管理
D066722021,2949,智慧財產之保護與實務
D066722021,2172,企業倫理與社會責任
D066723950,1348,資訊專題研討(二)
D066723950,2927,系統品質建模與挑戰
D066723950,1346,文獻研討(二)
D066723950,2936,化粧品科學與生活時尚
D066728306,2160,管理科學
D066728306,2920,生活中之物理
D066728306,2159,統計學(二)實習
D066728306,2156,商事法
D066728306,2157,組織行為
D066728306,2981,美好時光，社群聚場
D066728306,2158,統計學(二)
D066728306,1971,雲端應用系統開發
D066729457,1315,系統程式
D066729457,1317,機率論
D066729457,3818,iOS APP程式設計
D066729457,1316,資料庫系統
D066729457,3780,全民國防教育軍事訓練(二)
D066730989,2136,經濟學(二)
D066730989,2137,經濟學(二)實習
D066730989,2132,班級活動
D066730989,2927,系統品質建模與挑戰
D066730989,2899,當代文學閱讀與寫作
D066730989,2974,非商業背景會計學
D066730989,2138,管理學
D066730989,2135,會計學(二)實習
D066730989,2139,資訊網路
D066730989,3767,全民國防教育軍事訓練(二)
D066730989,2134,會計學(二)
D066732587,2145,經濟學(二)實習
D066732587,2143,會計學(二)實習
D066732587,3767,全民國防教育軍事訓練(二)
D066732587,1328,組合數學
D066732587,2929,殺蟲劑與生活
D066732587,2144,經濟學(二)
D066732587,2146,管理學
D066732587,2140,班級活動
D066732587,2147,資訊網路
D066732587,2142,會計學(二)
D066733683,1348,資訊專題研討(二)
D066733683,1968,超大型積體電路設計導論
D066733683,2869,佛家思想
D066733683,3011,從人類學看世界
D066733683,1346,文獻研討(二)
D066733683,2182,財務管理個案研究
D066735748,1332,計算機演算法
D066735748,2886,台灣民間信仰
D066735748,1331,計算機結構學
D066735748,2903,應用文
D066735748,2862,人生哲學
D066735748,2926,創新綠色科技
D066738343,1301,線性代數
D066738343,1299,微積分(二)實習
D066738343,1298,普通物理-電、磁、光實驗
D066738343,1294,班級活動
D066738343,1302,邏輯設計
D066738343,1303,邏輯設計實習
D066738343,1300,微積分(二)
D066738343,2002,地理資訊於APPS之應用
D066738343,2930,認識天然災害
D066738343,3002,漢字之美
D066738343,1296,程式設計(III)
D066738343,2938,材料與生活
D066739791,1338,計算機演算法
D066739791,1337,計算機結構學
D066739791,2181,作業管理個案研究
D066739791,3002,漢字之美
D066740919,2887,台灣民間信仰
D066740919,2967,婚姻與家庭
D066740919,2174,國際企業管理
D066740919,2172,企業倫理與社會責任
D066740919,2881,文學與生活
D066740919,1972,軟體品質保證與軟體測試
D066740919,2175,管理資訊系統
D066741985,3818,iOS APP程式設計
D066741985,1307,系統程式
D066741985,1309,機率論
D066741985,1308,資料庫系統
D066741985,3780,全民國防教育軍事訓練(二)
D066744481,1334,計算機結構學
D066744481,1360,敏捷開發
D066744481,2935,醫學與人生
D066744481,2926,創新綠色科技
D066744481,2981,美好時光，社群聚場
D066744481,1335,計算機演算法
D066746843,2171,管理資訊系統
D066746843,2918,土地關懷之旅
D066746843,2170,國際企業管理
D066746843,2168,企業倫理與社會責任
D066749622,2925,國防科技與產業發展
D066749622,1337,計算機結構學
D066749622,1338,計算機演算法
D066749622,2965,社會形象創造專題
D066752783,1316,資料庫系統
