student_id,course_id,course_name
D0534795,3032,個人資料保護法
D0534795,2151,組織行為
D0534795,3000,敲開古典音樂之門
D0534795,2150,商事法
D0534795,2152,統計學(二)
D0534852,3812,音樂劇演唱技巧
D0534852,2137,經濟學(二)實習
D0534852,2132,班級活動
D0534852,2136,經濟學(二)
D0534852,3767,全民國防教育軍事訓練(二)
D0534852,2134,會計學(二)
D0534852,2138,管理學
D0534852,2135,會計學(二)實習
D0534852,2139,資訊網路
D0534893,1348,資訊專題研討(二)
D0534893,1347,文獻研討(二)
D0534893,1346,文獻研討(二)
D000534895,2914,鋼琴音樂萬花筒
D000534895,2160,管理科學
D000534895,2157,組織行為
D000534895,2159,統計學(二)實習
D000534895,2981,美好時光，社群聚場
D000534895,2156,商事法
D000534895,2887,台灣民間信仰
D000534895,2949,智慧財產之保護與實務
D000534895,2158,統計學(二)
D000534895,3827,Android Apps創意程式設計
D0534909,1292,邏輯設計
D0534909,1289,微積分(二)實習
D0534909,1286,程式設計(III)
D0534909,1288,普通物理-電、磁、光實驗
D0534909,1293,邏輯設計實習
D0534909,1284,班級活動
D0534909,1291,線性代數
D0534909,1287,程式設計(IV)
D0534909,1290,微積分(二)
D0534941,1301,線性代數
D0534941,1294,班級活動
D0534941,1299,微積分(二)實習
D0534941,1303,邏輯設計實習
D0534941,1296,程式設計(III)
D0534941,1302,邏輯設計
D0534941,1298,普通物理-電、磁、光實驗
D0534941,1300,微積分(二)
D0534941,1297,程式設計(IV)
D0534946,2166,管理心理學
D0534946,1319,資料庫系統
D0534946,2866,人造環境欣賞
D0534946,1318,系統程式
D0534946,3009,基礎影音製作
D0534946,3028,智慧城市與行動應用
D0534946,1320,機率論
D0534946,1355,知識管理與創新
D0534976,2988,劇場實務（二）
D0534976,3893,與產業接軌─共通核心職能培育
D0534976,2912,電影與性別
D0534976,2989,培育3D設計夢想號學生大使
D0534976,3034,智慧財產之保護與實務
D0534993,2873,希臘羅馬神話故事與西洋藝術
D0534993,1314,UNIX應用與實務
D0534993,2872,希臘羅馬神話故事與西洋藝術
D0534993,2917,莎士比亞與電影
D0534993,1325,UNIX應用與實務
D0535007,2915,音樂行旅 - 巡訪古典音樂大師
D0535007,1308,資料庫系統
D0535007,3012,衣藝美學與科技時尚
D0535007,2948,公民社會的政策參與
D0535007,2993,智慧生活與大數據物聯網應用
D0535007,2925,國防科技與產業發展
D0535007,1309,機率論
D0535007,1307,系統程式
D0535007,3780,全民國防教育軍事訓練(二)
D0535008,2993,智慧生活與大數據物聯網應用
D0535008,2953,教育的理論與實踐
D0535008,2894,宗教與人生
D0535008,3008,創意運動英文學習
D0535008,2898,現代散文
D0535023,3021,生命科學
D0535023,2143,會計學(二)實習
D0535023,3810,逢甲夜市雙語導覽設計(2)
D0535023,2140,班級活動
D0535023,2146,管理學
D0535023,2142,會計學(二)
D0535023,2147,資訊網路
D0535023,2145,經濟學(二)實習
D0535023,2149,管理與統計
D0535023,3767,全民國防教育軍事訓練(二)
D0535023,2144,經濟學(二)
D0535025,2148,商業軟體應用(一)
D0535025,1349,具體數學
D0535025,2927,系統品質建模與挑戰
D0535025,3809,前瞻時尚與潮流
D0535025,3016,應用文
D0535031,1278,普通物理-電、磁、光實驗
D0535031,1279,微積分(二)實習
D0535031,1283,邏輯設計實習
D0535031,1281,線性代數
D0535031,1282,邏輯設計
D0535031,1274,班級活動
D0535031,1276,程式設計(III)
