student_id,course_id,course_name
D0786095,1289,微積分(二)實習
D0786095,1287,程式設計(IV)
D0786158,3828,Android Apps創意程式設計
D0786158,2998,性別與新飲食文化探索
D0786158,2922,第三波戰爭之科技武器
D0786158,1340,計算機結構學
D0786158,3816,Android Apps創意程式設計
D0786158,1341,計算機演算法
D0786158,2190,流通管理
D0786174,2922,第三波戰爭之科技武器
D0786174,2955,經濟與生活
D0786174,2951,心理學整合與發展
D0786174,3014,築橋創新競賽
D0786174,2874,中國文化遺產及其藝術
D0786176,2953,教育的理論與實踐
D0786176,3041,現代韓國社會和文化
D0786176,1318,系統程式
D0786176,1319,資料庫系統
D0786176,1320,機率論
D0786176,3020,世界建築欣賞
D0786176,3828,Android Apps創意程式設計
D0786176,2202,服務業行銷
D0786179,3038,消費者保護法
D0786179,3027,生活中的工程與科技
D0786179,2899,當代文學閱讀與寫作
D0786179,2878,日本歷史與文化
D0786179,3013,社會設計專題
D0786180,1322,物件導向設計
D0786180,3012,衣藝美學與科技時尚
D0786180,2911,電影與性別
D0786180,1361,資訊專題研討(四)
D0786180,2202,服務業行銷
D0786180,1332,計算機演算法
D0786180,1331,計算機結構學
D0786190,2195,作業管理
D0786190,3004,衣藝美學與創新時尚
D0786190,2952,心理學整合與發展
D0786190,2194,行銷管理
D0786190,2979,觀光美儀與國際禮儀
D0786190,2196,財務管理
D0786190,1351,研究報告寫作
D0786195,3780,全民國防教育軍事訓練(二)
D0786195,1351,研究報告寫作
D0786195,1367,資訊專題研討(八)
D0786195,2884,古典小說
D0786195,1309,機率論
D0786195,1308,資料庫系統
D0786195,1307,系統程式
D0786195,2186,企業管理實務
D0786195,2939,智慧城市無所不在的監測系統
D0786232,2941,環境教育
D0786232,2869,佛家思想
D0786232,1352,計算機視覺
D0786232,2175,管理資訊系統
D0786232,2172,企業倫理與社會責任
D0786232,2902,應用文
D0786232,2903,應用文
D0786232,2174,國際企業管理
D0786243,3031,食品衛生與安全
D0786243,2882,文學、電影DIY
D0786243,2992,聲音表達與訓練
D0786243,2879,倫理價值與生命哲學
D0786243,2871,詩詞欣賞
D0786252,1281,線性代數
D0786252,1278,普通物理-電、磁、光實驗
D0786252,1280,微積分(二)
D0786252,1279,微積分(二)實習
D0786252,1277,程式設計(IV)
D0786252,1283,邏輯設計實習
D0786252,1274,班級活動
D0786252,1282,邏輯設計
D0786252,1276,程式設計(III)
D0786273,2186,企業管理實務
D0786273,2196,財務管理
D0786273,2195,作業管理
D0786273,2980,從空間看世界
D0786273,2194,行銷管理
D0786273,3820,體育玩很大：創意運動課程設計
D0786273,2918,土地關懷之旅
D0786273,2986,藝術、心靈與創造力
D0786303,3019,越南地理與文化
D0786303,2195,作業管理
D0786303,2194,行銷管理
D0786303,2196,財務管理
D0786303,3014,築橋創新競賽
D0786303,2871,詩詞欣賞
D0786303,2904,應用文
D0786303,2920,生活中之物理
D0786310,1290,微積分(二)
D0786310,1288,普通物理-電、磁、光實驗
D0786310,1284,班級活動
D0786310,1287,程式設計(IV)
D0786310,1291,線性代數
D0786310,1289,微積分(二)實習
D0786310,1286,程式設計(III)
D0786310,1293,邏輯設計實習
D0786310,1292,邏輯設計
D0786317,2940,智慧城市實務分析
D0786317,3022,生態環境保育
D0786317,3809,前瞻時尚與潮流
