student_id,course_id,course_name
D0518819,3043,戀愛、家庭與性別平等
D0518819,1313,資訊與網路安全
D0518841,1332,計算機演算法
D0518841,1972,軟體品質保證與軟體測試
D0518841,3039,策略理論與中國崛起
D0518841,1331,計算機結構學
D0518841,2927,系統品質建模與挑戰
D0518841,3812,音樂劇演唱技巧
D0518841,3045,空間資訊與智慧生活
D0518846,1288,普通物理-電、磁、光實驗
D0518846,1291,線性代數
D0518846,1292,邏輯設計
D0518846,1290,微積分(二)
D0518846,1289,微積分(二)實習
D0518846,1284,班級活動
D0518846,1293,邏輯設計實習
D0518846,1286,程式設計(III)
D0518846,1287,程式設計(IV)
D0518853,1346,文獻研討(二)
D0518853,1347,文獻研討(二)
D0518853,1348,資訊專題研討(二)
D0518948,3809,前瞻時尚與潮流
D0518948,3034,智慧財產之保護與實務
D0518948,1968,超大型積體電路設計導論
D0518948,3033,智慧財產之保護與實務
D0518948,2158,統計學(二)
D0518948,2160,管理科學
D0518948,2159,統計學(二)實習
D0518948,2157,組織行為
D0518948,2871,詩詞欣賞
D0518948,2156,商事法
D0518958,2863,人生哲學
D0518958,1318,系統程式
D0518958,2871,詩詞欣賞
D0518958,2867,中國文物欣賞
D0518958,1320,機率論
D0518958,1319,資料庫系統
D0518958,1310,系統分析與設計
D0518958,1328,組合數學
D0518970,1299,微積分(二)實習
D0518970,1303,邏輯設計實習
D0518970,1294,班級活動
D0518970,1302,邏輯設計
D0518970,1297,程式設計(IV)
D0518970,1298,普通物理-電、磁、光實驗
D0518970,1300,微積分(二)
D0518970,1296,程式設計(III)
D0518970,1301,線性代數
D0518975,2998,性別與新飲食文化探索
D0518975,1971,雲端應用系統開發
D0518975,2138,管理學
D0518975,3767,全民國防教育軍事訓練(二)
D0518975,2136,經濟學(二)
D0518975,2134,會計學(二)
D0518975,3028,智慧城市與行動應用
D0518975,2137,經濟學(二)實習
D0518975,2139,資訊網路
D0518975,2132,班級活動
D0518975,2135,會計學(二)實習
D0518975,2997,舞台道具製作
D0519008,2901,應用文
D0519008,1334,計算機結構學
D0519008,2881,文學與生活
D0519008,3043,戀愛、家庭與性別平等
D0519008,2920,生活中之物理
D0519008,2185,產業與競爭分析
D0519008,1335,計算機演算法
D0519009,1287,程式設計(IV)
D0519009,1291,線性代數
D0519009,1286,程式設計(III)
D0519009,1289,微積分(二)實習
D0519009,1292,邏輯設計
D0519009,1288,普通物理-電、磁、光實驗
D0519009,1284,班級活動
D0519009,1290,微積分(二)
D0519009,1293,邏輯設計實習
D0519028,2902,應用文
D0519028,2911,電影與性別
D0519028,1341,計算機演算法
D0519028,2934,醫學與人生
D0519028,2983,智慧綠台灣
D0519028,1340,計算機結構學
D0519028,2202,服務業行銷
D0519046,1291,線性代數
D0519046,1286,程式設計(III)
D0519046,1289,微積分(二)實習
D0519046,1290,微積分(二)
D0519046,1293,邏輯設計實習
D0519046,1284,班級活動
D0519046,1292,邏輯設計
D0519046,1288,普通物理-電、磁、光實驗
D0519046,1287,程式設計(IV)
D0519052,1286,程式設計(III)
D0519052,1293,邏輯設計實習
D0519052,1287,程式設計(IV)
D0519052,1291,線性代數
D0519052,1288,普通物理-電、磁、光實驗
D0519052,1289,微積分(二)實習
D0519052,1284,班級活動
D0519052,1290,微積分(二)
