student_id,course_id,course_name
D0849673,3810,逢甲夜市雙語導覽設計(2)
D0849673,3899,電子商務與大數據
D0849687,3817,iOS APP程式設計
D0849687,2157,組織行為
D0849687,2926,創新綠色科技
D0849687,2159,統計學(二)實習
D0849687,2158,統計學(二)
D0849687,2160,管理科學
D0849687,1353,雲端計算
D0849687,3030,氣候變遷對臺灣之衝擊
D0849687,1354,無線隨意與感測網路技術與應用
D0849687,2156,商事法
D0849719,2875,世界音樂文化
D0849719,2950,智慧財產之保護與實務
D0849719,2920,生活中之物理
D0849719,3815,Android Apps創意程式設計
D0849719,3812,音樂劇演唱技巧
D0849745,1311,物件導向設計
D0849745,3026,綠能與環境
D0849745,2935,醫學與人生
D0849745,3002,漢字之美
D0849745,3891,使用者導向設計
D0849784,2921,皮膚保養醫學
D0849784,3891,使用者導向設計
D0849784,2867,中國文物欣賞
D0849784,1323,物件導向設計實習
D0849784,1328,組合數學
D0849793,2157,組織行為
D0849793,2985,創業與創新
D0849793,2865,人生哲學
D0849793,2158,統計學(二)
D0849793,2159,統計學(二)實習
D0849793,2156,商事法
D0849793,2160,管理科學
D0849798,2879,倫理價值與生命哲學
D0849798,1318,系統程式
D0849798,1319,資料庫系統
D0849798,1320,機率論
D0849798,3029,3D城市與數位校園
D0849798,3041,現代韓國社會和文化
D0849798,3892,打造自我品牌─職能加值課程
D0849798,3042,性別平等與親密關係
D0849864,2162,休閒事業管理
D0849864,1351,研究報告寫作
D0849864,3812,音樂劇演唱技巧
D0849864,3024,全球暖化與綠色環境設計
D0849864,3015,台灣文學
D0849886,3032,個人資料保護法
D0849886,2903,應用文
D0849886,2937,性別與心理衛生
D0849886,2965,社會形象創造專題
D0849886,2956,管理面面觀
D0849889,3039,策略理論與中國崛起
D0849889,3036,社會學與生活體驗
D0849889,2972,行政領導與人脈經營
D0849889,2196,財務管理
D0849889,3900,學術寫作與商業報告
D0849889,2904,應用文
D0849889,2194,行銷管理
D0849889,2195,作業管理
D0849931,2168,企業倫理與社會責任
D0849931,2932,衛星科技應用
D0849931,2171,管理資訊系統
D0849931,2974,非商業背景會計學
D0849931,2876,日本歷史與文化
D0849931,2920,生活中之物理
D0849931,2170,國際企業管理
D0849931,2911,電影與性別
D0849986,2982,智慧的天空之眼
D0849986,2955,經濟與生活
D0849986,2168,企業倫理與社會責任
D0849986,3899,電子商務與大數據
D0849986,2170,國際企業管理
D0849986,2171,管理資訊系統
D0849986,2895,音樂與人生
D0849986,3898,創新管理與企業家精神
D0850009,3043,戀愛、家庭與性別平等
D0850009,2180,投資組合管理
D0850009,1327,物件導向設計實習
D0850009,2949,智慧財產之保護與實務
D0850009,2196,財務管理
D0850009,2879,倫理價值與生命哲學
D0850009,2194,行銷管理
D0850009,2195,作業管理
D0850013,2158,統計學(二)
D0850013,2963,服務學習專題
D0850013,2160,管理科學
D0850013,3817,iOS APP程式設計
D0850013,3811,讀劇表演
D0850013,2159,統計學(二)實習
D0850013,2156,商事法
D0850013,2157,組織行為
D0850022,2147,資訊網路
D0850022,3897,國際企業策略與文化
D0850022,3038,消費者保護法
D0850022,3041,現代韓國社會和文化
D0850022,2146,管理學
D0850022,3017,批判思考
D0850022,2143,會計學(二)實習
D0850022,3767,全民國防教育軍事訓練(二)
